ID,Date,Element,Data_Value
USC00085973,2005-04-10,TMIN,128
USC00084500,2013-08-01,TMAX,317
USC00083026,2005-05-28,TMAX,317
USW00012876,2007-08-02,TMAX,267
USC00084500,2015-09-04,TMAX,350
USC00084625,2005-08-29,TMAX,339
USC00084625,2014-08-10,TMIN,239
USC00085973,2008-12-01,TMIN,161
USC00085973,2007-11-07,TMAX,272
USC00084625,2006-01-06,TMIN,83
USC00085973,2013-04-20,TMAX,328
USC00085973,2007-12-20,TMIN,111
USC00084500,2011-03-11,TMIN,44
USC00084625,2009-12-03,TMIN,183
USW00012876,2012-06-25,TMAX,283
USC00089707,2007-10-04,TMAX,328
USW00012876,2012-06-25,TMIN,239
USC00085973,2011-08-30,TMAX,322
USC00084625,2009-12-03,TMAX,283
USC00085973,2011-04-21,TMIN,150
USW00012876,2012-07-12,TMAX,328
USC00085973,2008-11-21,TMIN,67
USC00085973,2005-03-14,TMAX,267
USC00083026,2008-06-08,TMAX,322
USW00012876,2010-07-31,TMAX,350
USC00085973,2015-06-16,TMAX,339
USC00083026,2009-05-07,TMIN,178
USC00084500,2014-06-25,TMAX,328
USC00084500,2013-02-04,TMAX,206
USC00084621,2015-03-26,TMIN,183
USC00085973,2009-08-18,TMAX,322
USW00012876,2015-12-02,TMAX,294
USW00012876,2011-12-12,TMAX,244
USC00085973,2007-11-07,TMIN,100
USC00083026,2007-02-21,TMAX,178
USC00085973,2009-08-18,TMIN,244
USC00085973,2010-02-08,TMAX,189
USC00083026,2008-09-17,TMAX,333
USC00085973,2009-01-23,TMIN,-22
USC00084625,2011-12-01,TMAX,183
USC00085973,2014-04-21,TMIN,183
USC00084625,2005-08-05,TMAX,350
USC00084625,2010-09-24,TMIN,244
USC00084625,2012-09-22,TMAX,311
USC00085973,2015-11-25,TMIN,144
USC00084500,2015-04-21,TMIN,178
USW00012876,2009-04-19,TMIN,144
USW00012876,2013-08-15,TMAX,339
USW00012876,2006-07-16,TMAX,350
USC00085973,2015-08-21,TMIN,233
USW00012876,2009-04-19,TMAX,294
USC00083026,2007-03-16,TMAX,294
USC00089707,2006-09-13,TMAX,306
USC00083026,2007-03-16,TMIN,183
USC00085973,2015-08-21,TMAX,356
USC00085973,2014-02-15,TMIN,44
USC00083026,2006-12-20,TMAX,261
USC00084625,2015-11-25,TMIN,111
USC00085973,2014-02-15,TMAX,239
USC00084621,2015-12-26,TMIN,189
USC00085973,2010-09-15,TMIN,211
USC00085973,2010-09-15,TMAX,350
USC00085973,2007-10-19,TMIN,222
USW00012876,2010-12-30,TMIN,61
USC00085973,2006-11-25,TMAX,250
USW00012876,2015-07-17,TMIN,244
USW00012876,2007-08-02,TMIN,233
USC00085973,2007-05-24,TMAX,300
USC00085973,2015-09-21,TMIN,217
USC00089707,2007-10-04,TMIN,244
USW00012876,2006-12-19,TMAX,261
USC00085973,2009-01-31,TMAX,189
USC00085973,2015-04-13,TMAX,333
USC00085973,2014-04-21,TMAX,256
USC00085973,2005-04-13,TMAX,283
USW00012876,2013-02-16,TMIN,94
USW00012876,2012-07-22,TMAX,339
USC00085973,2006-10-23,TMIN,239
USC00085973,2012-02-02,TMAX,289
USW00012876,2015-07-17,TMAX,311
USC00085973,2007-03-31,TMIN,156
USC00084625,2010-09-24,TMAX,328
USC00084625,2005-08-29,TMIN,244
USW00012876,2013-08-15,TMIN,228
USC00085973,2012-02-02,TMIN,128
USC00085973,2011-08-30,TMIN,233
USC00084625,2011-11-16,TMIN,106
USC00085973,2014-03-11,TMAX,267
USW00012876,2008-11-03,TMIN,167
USC00089707,2006-03-17,TMIN,156
USW00012876,2014-07-02,TMIN,239
USC00085973,2014-04-09,TMIN,156
USW00012876,2006-04-27,TMAX,311
USC00085973,2014-04-09,TMAX,239
USC00085973,2008-12-20,TMAX,267
USC00084500,2013-02-04,TMIN,61
USW00012876,2012-07-12,TMIN,233
USC00084625,2014-08-10,TMAX,344
USW00012876,2006-04-27,TMIN,183
USC00083026,2008-09-17,TMIN,211
USC00084625,2013-07-19,TMIN,228
USC00084625,2006-01-17,TMAX,228
USC00084625,2011-09-11,TMAX,311
USC00084500,2011-02-11,TMAX,228
USC00084500,2015-02-28,TMIN,111
USC00084500,2011-02-11,TMIN,111
USC00089707,2006-07-27,TMIN,256
USC00085973,2005-01-05,TMIN,172
USW00012876,2012-09-07,TMAX,328
USW00012876,2014-10-09,TMAX,317
USW00012876,2012-04-29,TMIN,206
USC00085973,2011-02-07,TMIN,128
USC00085973,2008-12-20,TMIN,156
USW00012876,2011-05-27,TMIN,228
USW00012876,2010-09-23,TMAX,328
USC00084625,2012-04-18,TMAX,300
USW00012876,2014-10-09,TMIN,206
USC00085973,2006-08-26,TMAX,322
USC00084625,2010-10-11,TMIN,161
USC00085973,2006-08-26,TMIN,222
USC00085973,2015-12-12,TMIN,194
USC00084625,2010-10-11,TMAX,306
USC00085973,2006-10-06,TMAX,322
USC00084500,2012-06-25,TMIN,217
USC00084500,2015-02-28,TMAX,144
USC00085973,2015-06-29,TMAX,344
USW00012876,2010-07-01,TMAX,328
USC00084625,2013-05-03,TMIN,183
USW00012876,2010-07-01,TMIN,239
USC00084625,2015-02-08,TMAX,228
USW00012876,2006-07-16,TMIN,228
USC00084500,2012-05-14,TMIN,194
USC00085973,2013-05-23,TMAX,333
USC00089707,2006-03-17,TMAX,283
USC00084625,2005-05-04,TMAX,289
USC00083026,2010-04-18,TMAX,239
USC00085973,2009-10-06,TMAX,344
USC00085973,2014-01-25,TMAX,200
USC00085973,2011-04-21,TMAX,322
USW00012876,2011-12-12,TMIN,178
USC00084500,2013-06-10,TMIN,217
USW00012876,2013-04-19,TMIN,222
USC00084500,2012-05-14,TMAX,283
USC00083026,2005-05-28,TMIN,167
USC00084625,2013-10-13,TMIN,172
USC00084625,2006-02-20,TMAX,206
USC00085973,2010-02-08,TMIN,17
USC00085973,2006-07-30,TMAX,356
USC00085973,2008-12-01,TMAX,206
USC00084625,2006-02-20,TMIN,128
USW00012876,2009-09-04,TMIN,222
USC00085973,2006-07-30,TMIN,233
USW00012876,2014-07-02,TMAX,339
USC00084625,2006-06-30,TMIN,217
USC00085973,2009-10-06,TMIN,211
USC00084500,2013-06-10,TMAX,300
USC00084625,2012-09-22,TMIN,217
USC00085973,2015-06-16,TMIN,217
USC00084625,2012-10-17,TMIN,200
USC00085973,2005-03-26,TMIN,211
USC00085973,2005-01-05,TMAX,244
USC00085973,2005-03-14,TMIN,189
USC00085973,2010-03-10,TMIN,94
USC00085973,2006-02-06,TMIN,39
USC00084625,2008-08-20,TMIN,228
USC00085973,2010-03-10,TMAX,278
USC00085973,2014-01-25,TMIN,50
USC00084625,2005-08-05,TMIN,228
USC00084625,2007-09-16,TMAX,333
USC00085973,2005-03-26,TMAX,289
USC00084621,2015-03-26,TMAX,283
USC00084625,2006-06-30,TMAX,328
USC00083026,2010-04-18,TMIN,172
USC00084500,2014-06-25,TMIN,228
USC00085973,2007-12-20,TMAX,261
USC00084625,2013-10-13,TMAX,306
USC00084500,2015-09-04,TMIN,250
USC00085973,2005-02-11,TMIN,61
USW00012876,2006-10-20,TMAX,322
USW00012876,2011-01-22,TMIN,56
USW00012876,2009-12-24,TMIN,117
USW00012876,2006-12-16,TMIN,161
USC00084625,2006-05-31,TMAX,328
USC00089707,2007-06-02,TMIN,178
USW00012876,2012-07-22,TMIN,239
USC00084625,2010-12-30,TMIN,-33
USC00085973,2010-08-29,TMAX,322
USC00085973,2009-03-02,TMAX,183
USC00083026,2008-07-19,TMIN,228
USC00083026,2008-03-20,TMIN,178
USC00085973,2010-03-04,TMIN,39
USC00083026,2007-08-16,TMAX,333
USC00084625,2010-12-30,TMAX,189
USC00084500,2011-02-10,TMIN,94
USW00012876,2009-11-26,TMIN,122
USC00085973,2007-12-05,TMAX,250
USC00089707,2008-02-19,TMIN,128
USC00085973,2012-05-18,TMIN,189
USC00084625,2008-11-06,TMIN,117
USW00012876,2010-12-22,TMIN,83
USC00084625,2008-07-12,TMAX,333
USW00012876,2008-09-27,TMAX,317
USW00012876,2012-08-29,TMAX,328
USC00085973,2005-04-13,TMIN,200
USC00083026,2006-05-11,TMIN,122
USC00084625,2011-06-19,TMAX,356
USC00084625,2010-10-15,TMAX,294
USC00083026,2005-04-16,TMIN,94
USC00084500,2014-05-15,TMIN,211
USW00012876,2012-08-29,TMIN,233
USW00012876,2014-08-12,TMIN,233
USW00012876,2015-10-22,TMAX,306
USC00083026,2007-09-28,TMIN,211
USC00085973,2005-08-07,TMAX,350
USC00083026,2005-09-06,TMAX,311
USC00084500,2011-04-04,TMIN,167
USW00012876,2006-12-16,TMAX,228
USC00084625,2009-03-23,TMIN,128
USC00083026,2006-05-11,TMAX,328
USW00012876,2009-11-26,TMAX,211
USC00085973,2007-10-10,TMAX,317
USC00085973,2011-07-03,TMAX,344
USC00084625,2008-07-12,TMIN,217
USC00084625,2012-04-18,TMIN,156
USC00083026,2008-07-19,TMAX,328
USC00085973,2007-10-10,TMIN,206
USC00085973,2009-04-11,TMAX,311
USC00084625,2013-09-13,TMAX,328
USC00089707,2008-02-19,TMAX,233
USC00085973,2015-10-22,TMAX,306
USC00085973,2007-05-24,TMIN,211
USW00012876,2007-07-13,TMIN,244
USW00012876,2009-06-13,TMIN,217
USW00012876,2007-07-13,TMAX,350
USC00084625,2005-01-26,TMIN,33
USC00084625,2008-04-02,TMIN,178
USC00084500,2012-01-31,TMAX,222
USC00084500,2012-01-31,TMIN,117
USW00012876,2014-11-26,TMIN,100
USW00012876,2009-06-13,TMAX,344
USC00089707,2005-11-10,TMAX,278
USC00084625,2010-09-29,TMAX,317
USW00012876,2010-12-08,TMIN,17
USC00084500,2014-06-27,TMAX,333
USW00012876,2005-04-13,TMIN,167
USC00084625,2013-09-13,TMIN,222
USW00012876,2005-12-21,TMAX,161
USC00085973,2015-10-22,TMIN,200
USW00012876,2010-05-18,TMIN,222
USW00012876,2008-03-16,TMIN,172
USC00084625,2008-03-12,TMIN,161
USC00084625,2006-04-28,TMAX,306
USC00084625,2006-04-28,TMIN,156
USW00012876,2008-03-16,TMAX,306
USC00089707,2007-12-25,TMAX,239
USC00083026,2005-06-25,TMAX,328
USC00084625,2014-02-27,TMAX,261
USC00084625,2006-09-20,TMAX,333
USW00012876,2010-07-31,TMIN,267
USC00083026,2005-06-25,TMIN,228
USC00084625,2008-11-06,TMAX,194
USC00085973,2012-05-18,TMAX,328
USW00012876,2006-09-29,TMAX,317
USC00084625,2006-07-08,TMAX,311
USC00085973,2007-10-06,TMAX,300
USC00085973,2007-12-05,TMIN,44
USC00084625,2014-02-27,TMIN,133
USC00089707,2007-12-25,TMIN,144
USC00084500,2013-04-06,TMAX,222
USC00085973,2011-07-03,TMIN,222
USC00084500,2014-05-15,TMAX,294
USC00083026,2005-11-21,TMAX,250
USC00084625,2013-07-19,TMAX,300
USW00012876,2015-05-28,TMAX,322
USC00085973,2015-04-13,TMIN,200
USC00084621,2015-04-01,TMAX,278
USC00085973,2012-06-03,TMAX,339
USC00085973,2007-08-29,TMIN,233
USW00012876,2007-01-19,TMAX,233
USC00083026,2005-11-21,TMIN,206
USC00085973,2007-10-19,TMAX,328
USW00012876,2006-05-13,TMAX,294
USW00012876,2014-01-25,TMAX,206
USC00084625,2009-09-06,TMAX,333
USC00084500,2014-10-06,TMAX,261
USC00083026,2006-12-20,TMIN,133
USC00085973,2008-06-01,TMIN,244
USC00084500,2012-03-12,TMAX,233
USC00084500,2012-03-12,TMIN,167
USC00083026,2008-06-08,TMIN,178
USW00012876,2007-01-19,TMIN,139
USW00012876,2014-01-25,TMIN,67
USC00084500,2015-04-21,TMAX,289
USC00085973,2007-03-31,TMAX,306
USC00084625,2011-12-01,TMIN,72
USW00012876,2007-11-11,TMIN,117
USW00012876,2011-01-22,TMAX,156
USC00084625,2006-01-06,TMAX,233
USW00012876,2009-12-24,TMAX,256
USW00012876,2006-10-20,TMIN,217
USC00089707,2007-07-08,TMIN,233
USC00089707,2007-07-08,TMAX,339
USW00012876,2010-12-30,TMAX,222
USW00012876,2013-03-22,TMIN,83
USC00085973,2015-08-24,TMAX,356
USC00085973,2015-03-24,TMAX,317
USC00083026,2005-07-23,TMAX,350
USC00085973,2015-03-24,TMIN,150
USC00085973,2007-10-06,TMIN,239
USC00084500,2014-10-06,TMIN,139
USC00085973,2014-03-11,TMIN,167
USC00085973,2012-06-03,TMIN,200
USC00084625,2008-04-02,TMAX,306
USW00012876,2005-05-03,TMAX,300
USC00084500,2012-11-03,TMIN,122
USW00012876,2006-12-19,TMIN,150
USC00085973,2015-12-23,TMIN,222
USC00089707,2005-11-25,TMIN,156
USW00012876,2005-02-24,TMAX,261
USC00084500,2012-12-12,TMAX,267
USC00084625,2012-04-10,TMIN,133
USW00012876,2008-11-27,TMAX,222
USC00089707,2007-09-24,TMIN,233
USW00012876,2011-04-29,TMAX,300
USC00083026,2005-09-06,TMIN,256
USC00085973,2006-08-13,TMAX,361
USW00012876,2015-10-22,TMIN,200
USC00089707,2007-09-24,TMAX,322
USC00084500,2012-12-21,TMIN,94
USC00084625,2007-09-16,TMIN,239
USC00083026,2006-02-02,TMIN,94
USW00012876,2013-04-19,TMAX,328
USC00083026,2006-02-02,TMAX,267
USC00084625,2010-10-15,TMIN,172
USC00084625,2012-04-10,TMAX,283
USC00084500,2011-02-10,TMAX,239
USC00085973,2005-04-10,TMAX,300
USC00085973,2009-01-31,TMIN,6
USW00012876,2008-11-27,TMIN,44
USC00083026,2006-04-22,TMIN,194
USW00012876,2008-09-30,TMAX,278
USW00012876,2008-09-30,TMIN,211
USC00085973,2010-09-29,TMAX,294
USC00085973,2006-08-13,TMIN,222
USC00083026,2006-04-22,TMAX,328
USC00083026,2008-01-16,TMAX,256
USC00084625,2008-12-16,TMAX,261
USC00085973,2007-08-29,TMAX,322
USC00085973,2015-12-23,TMAX,289
USW00012876,2011-04-29,TMIN,167
USC00085973,2008-06-01,TMAX,361
USC00083026,2005-07-23,TMIN,250
USC00083026,2005-04-16,TMAX,261
USC00084625,2006-05-31,TMIN,217
USC00084625,2011-06-19,TMIN,217
USC00085973,2014-08-01,TMIN,233
USC00089707,2006-08-24,TMAX,317
USC00089707,2005-11-25,TMAX,267
USW00012876,2008-11-03,TMAX,278
USC00085973,2008-03-14,TMIN,89
USC00084625,2012-10-05,TMIN,222
USC00085973,2010-05-27,TMIN,183
USC00084625,2005-09-12,TMAX,322
USC00084625,2005-05-28,TMIN,206
USC00085973,2011-06-11,TMIN,228
USC00085973,2011-06-11,TMAX,356
USW00012876,2011-04-17,TMIN,172
USW00012876,2011-04-17,TMAX,289
USC00084625,2011-12-28,TMIN,83
USC00084625,2011-12-28,TMAX,244
USC00084625,2014-05-01,TMAX,317
USC00084625,2006-10-29,TMAX,244
USC00084625,2014-05-01,TMIN,233
USW00012876,2007-02-23,TMIN,117
USC00085973,2006-07-14,TMIN,222
USW00012876,2007-12-16,TMIN,94
USC00085973,2006-07-14,TMAX,339
USC00085973,2015-02-20,TMIN,-11
USW00012876,2015-09-21,TMAX,339
USC00085973,2015-02-20,TMAX,150
USW00012876,2015-10-08,TMAX,322
USW00012876,2005-11-05,TMIN,167
USW00012876,2011-04-14,TMIN,156
USC00085973,2014-05-13,TMIN,211
USC00089707,2005-11-08,TMIN,172
USW00012876,2013-05-23,TMAX,328
USC00085973,2014-05-13,TMAX,317
USC00084621,2015-04-07,TMAX,300
USC00084500,2012-02-26,TMAX,211
USC00083026,2008-12-23,TMIN,56
USC00084500,2012-02-26,TMIN,144
USW00012876,2013-08-23,TMIN,239
USC00085973,2013-12-25,TMAX,244
USC00085973,2009-03-03,TMIN,6
USC00085973,2009-03-03,TMAX,200
USC00084500,2015-01-17,TMIN,89
USC00084500,2015-01-17,TMAX,189
USW00012876,2005-11-05,TMAX,289
USC00085973,2013-12-25,TMIN,83
USW00012876,2015-02-18,TMAX,172
USC00084625,2005-09-12,TMIN,222
USW00012876,2015-10-08,TMIN,206
USC00085973,2008-08-10,TMAX,333
USC00084625,2010-04-25,TMIN,200
USC00085973,2007-11-30,TMAX,261
USW00012876,2010-06-08,TMAX,339
USC00084625,2007-11-09,TMIN,100
USC00084500,2011-06-29,TMIN,217
USC00084625,2010-08-18,TMIN,244
USC00084625,2009-10-17,TMIN,183
USW00012876,2007-10-31,TMIN,222
USC00083026,2007-07-07,TMAX,339
USC00085973,2013-09-10,TMIN,222
USC00084500,2013-03-02,TMAX,156
USC00085973,2013-09-10,TMAX,333
USC00084625,2014-05-04,TMAX,256
USC00085973,2008-05-16,TMIN,194
USC00084500,2013-03-02,TMIN,61
USC00083026,2007-09-06,TMAX,322
USC00083026,2007-09-06,TMIN,211
USC00084625,2014-05-04,TMIN,144
USC00083026,2007-04-10,TMIN,139
USC00084625,2013-07-09,TMAX,328
USC00083026,2005-07-07,TMAX,339
USC00083026,2005-04-18,TMIN,89
USC00084625,2006-10-29,TMIN,117
USC00084500,2012-07-31,TMIN,228
USC00085973,2015-04-07,TMIN,172
USC00085973,2015-04-07,TMAX,317
USC00085973,2006-09-26,TMIN,233
USW00012876,2006-08-26,TMIN,233
USC00085973,2015-02-22,TMIN,150
USC00085973,2015-02-22,TMAX,272
USC00085973,2008-02-06,TMIN,167
USC00084625,2013-07-09,TMIN,239
USW00012876,2007-02-23,TMAX,244
USC00083026,2007-04-10,TMAX,189
USW00012876,2006-08-26,TMAX,311
USC00085973,2005-11-10,TMAX,278
USC00083026,2005-07-07,TMIN,244
USC00085973,2011-07-16,TMAX,339
USW00012876,2007-12-16,TMAX,239
USC00083026,2005-04-18,TMAX,261
USC00085973,2005-11-10,TMIN,144
USC00089707,2005-11-08,TMAX,294
USC00084625,2014-12-03,TMAX,256
USW00012876,2013-05-23,TMIN,211
USC00084625,2005-11-10,TMAX,283
USW00012876,2008-03-10,TMIN,100
USC00084625,2005-11-10,TMIN,161
USC00083026,2009-02-24,TMAX,211
USC00085973,2005-06-13,TMIN,228
USW00012876,2008-03-10,TMAX,239
USC00083026,2009-12-02,TMIN,172
USC00089707,2005-04-10,TMAX,267
USC00084625,2010-04-28,TMAX,283
USC00084625,2010-04-28,TMIN,156
USC00083026,2007-09-22,TMIN,211
USC00083026,2009-12-02,TMAX,283
USC00083026,2007-09-22,TMAX,328
USC00089707,2005-04-10,TMIN,150
USW00012876,2010-12-31,TMAX,250
USC00084625,2014-06-02,TMIN,228
USC00084625,2014-06-02,TMAX,294
USC00084625,2014-04-07,TMAX,306
USW00012876,2012-10-08,TMAX,306
USW00012876,2012-10-08,TMIN,228
USC00085973,2010-01-14,TMIN,22
USW00012876,2008-01-24,TMAX,228
USW00012876,2013-02-06,TMIN,139
USC00084625,2012-06-27,TMIN,228
USC00085973,2006-06-11,TMIN,239
USC00084625,2010-11-22,TMIN,139
USC00084625,2009-11-13,TMIN,100
USC00084500,2015-03-20,TMIN,178
USC00084500,2015-03-20,TMAX,300
USC00084500,2011-05-05,TMIN,178
USW00012876,2010-12-31,TMIN,117
USC00085973,2005-06-13,TMAX,344
USC00084500,2013-02-06,TMAX,239
USC00084500,2012-08-12,TMIN,233
USW00012876,2013-02-06,TMAX,261
USC00084625,2009-11-13,TMAX,244
USC00085973,2006-06-11,TMAX,356
USC00085973,2010-01-14,TMAX,222
USC00084621,2015-04-07,TMIN,178
USC00084500,2012-08-12,TMAX,306
USC00084625,2007-11-09,TMAX,233
USC00085973,2007-11-30,TMIN,194
USC00084500,2011-05-05,TMAX,311
USC00085973,2007-03-07,TMAX,256
USC00085973,2007-03-07,TMIN,78
USW00012876,2011-04-14,TMAX,306
USC00084500,2014-09-30,TMAX,311
USC00084500,2011-02-06,TMAX,189
USW00012876,2008-10-19,TMAX,272
USC00085973,2010-01-02,TMIN,22
USC00084625,2011-01-21,TMIN,117
USC00084500,2012-02-13,TMAX,117
USC00085973,2012-03-31,TMAX,317
USC00084500,2012-02-13,TMIN,11
USC00084500,2011-02-06,TMIN,150
USC00085973,2012-03-31,TMIN,167
USC00085973,2006-10-27,TMIN,161
USW00012876,2013-08-23,TMAX,339
USC00085973,2008-02-06,TMAX,289
USC00085973,2006-10-27,TMAX,322
USC00084500,2011-12-16,TMAX,228
USC00084625,2013-01-12,TMAX,267
USC00083026,2006-01-27,TMIN,78
USC00084625,2013-01-12,TMIN,156
USC00084500,2014-01-24,TMAX,183
USW00012876,2007-11-26,TMAX,294
USW00012876,2007-11-26,TMIN,183
USC00085973,2014-02-09,TMIN,94
USC00084625,2005-01-22,TMAX,228
USC00084500,2014-01-24,TMIN,17
USC00085973,2005-02-23,TMAX,267
USC00085973,2008-04-12,TMIN,178
USC00085973,2014-02-09,TMAX,267
USC00085973,2008-04-12,TMAX,300
USC00084625,2011-01-21,TMAX,267
USW00012876,2007-02-27,TMIN,172
USC00084625,2005-01-22,TMIN,83
USC00083026,2006-01-27,TMAX,206
USC00084500,2012-02-02,TMAX,256
USC00084500,2012-02-02,TMIN,128
USC00084500,2011-12-16,TMIN,156
USW00012876,2007-02-27,TMAX,278
USC00084625,2014-04-07,TMIN,194
USC00084625,2009-04-02,TMAX,322
USC00085973,2008-05-16,TMAX,328
USC00084500,2012-07-31,TMAX,339
USC00083026,2009-11-20,TMAX,278
USC00083026,2009-11-20,TMIN,122
USC00084625,2009-05-23,TMAX,283
USC00084625,2012-03-07,TMIN,83
USW00012876,2008-11-16,TMAX,172
USC00083026,2005-10-04,TMAX,278
USC00083026,2007-07-17,TMIN,217
USC00085973,2008-10-20,TMIN,133
USC00083026,2009-12-12,TMIN,156
USC00083026,2009-12-12,TMAX,256
USC00085973,2008-10-20,TMAX,300
USC00084625,2010-02-10,TMIN,72
USC00083026,2005-10-07,TMAX,300
USC00083026,2007-07-17,TMAX,350
USC00084500,2013-09-13,TMIN,206
USC00085973,2008-08-02,TMIN,228
USC00085973,2012-07-23,TMIN,228
USW00012876,2005-08-28,TMAX,328
USC00084500,2012-07-25,TMAX,328
USC00084500,2013-09-13,TMAX,283
USC00084625,2012-10-18,TMIN,206
USW00012876,2007-05-16,TMIN,189
USC00083026,2008-08-06,TMAX,333
USC00084625,2012-04-22,TMIN,161
USC00084625,2012-05-06,TMIN,194
USC00084500,2015-11-02,TMAX,317
USC00085973,2014-02-20,TMIN,122
USC00084500,2015-11-02,TMIN,222
USC00084500,2015-03-04,TMIN,156
USC00084625,2009-05-23,TMIN,200
USC00085973,2009-10-26,TMIN,178
USC00085973,2009-10-26,TMAX,328
USC00085973,2007-05-28,TMAX,306
USC00085973,2007-05-28,TMIN,189
USW00012876,2011-07-12,TMAX,350
USC00083026,2007-07-07,TMIN,228
USW00012876,2008-10-10,TMIN,228
USC00085973,2009-01-02,TMAX,244
USC00085973,2012-07-23,TMAX,361
USC00084500,2014-04-12,TMAX,256
USC00084621,2015-09-02,TMAX,344
USC00085973,2008-08-02,TMAX,339
USC00085973,2012-08-29,TMAX,328
USW00012876,2005-04-20,TMAX,267
USC00084500,2015-02-06,TMIN,100
USC00085973,2015-07-05,TMIN,206
USW00012876,2005-04-20,TMIN,150
USC00085973,2014-04-03,TMAX,300
USC00085973,2014-04-03,TMIN,194
USW00012876,2006-08-14,TMIN,239
USW00012876,2015-02-18,TMIN,89
USC00084625,2012-06-10,TMIN,222
USC00084625,2007-02-21,TMAX,233
USC00085973,2015-12-08,TMAX,250
USC00084625,2007-02-21,TMIN,50
USC00084625,2013-05-06,TMIN,156
USW00012876,2006-08-14,TMAX,339
USC00084625,2012-11-29,TMIN,117
USC00085973,2012-08-29,TMIN,233
USC00084625,2012-06-10,TMAX,317
USC00085973,2011-10-01,TMAX,328
USC00085973,2011-10-01,TMIN,211
USC00089707,2005-05-16,TMAX,306
USC00084621,2015-01-27,TMIN,50
USW00012876,2008-10-21,TMIN,156
USC00083026,2009-01-16,TMIN,72
USC00085973,2010-12-07,TMIN,-6
USC00084625,2009-02-11,TMAX,256
USC00084625,2010-02-10,TMAX,206
USW00012876,2005-08-28,TMIN,239
USC00085973,2010-12-07,TMAX,122
USW00012876,2008-11-16,TMIN,78
USC00084625,2009-02-11,TMIN,67
USC00084625,2015-06-02,TMIN,211
USC00084625,2015-06-02,TMAX,339
USC00084621,2015-01-27,TMAX,211
USW00012876,2013-01-10,TMIN,178
USC00089707,2005-05-16,TMIN,194
USC00084625,2010-04-02,TMIN,89
USC00085973,2007-08-06,TMAX,356
USW00012876,2013-01-10,TMAX,283
USC00084625,2005-10-10,TMIN,244
USC00085973,2014-02-20,TMAX,294
USW00012876,2007-05-16,TMAX,317
USC00084625,2012-10-18,TMAX,272
USC00085973,2009-01-02,TMIN,133
USC00085973,2014-11-08,TMAX,261
USC00083026,2008-12-10,TMIN,172
USW00012876,2012-03-30,TMIN,178
USW00012876,2008-04-13,TMAX,217
USW00012876,2009-06-09,TMAX,333
USC00085973,2005-01-19,TMIN,39
USC00084621,2015-03-11,TMIN,183
USW00012876,2009-04-08,TMAX,222
USC00085973,2013-03-10,TMIN,44
USC00084500,2015-07-14,TMIN,233
USC00084500,2015-07-14,TMAX,344
USC00085973,2006-09-06,TMAX,333
USC00085973,2006-09-06,TMIN,233
USC00084625,2009-10-17,TMAX,283
USC00084500,2011-11-11,TMIN,100
USC00084625,2014-12-03,TMIN,150
USC00085973,2014-11-08,TMIN,94
USW00012876,2008-10-21,TMAX,289
USC00084500,2011-11-11,TMAX,161
USC00084625,2008-08-29,TMIN,233
USC00085973,2006-10-08,TMIN,183
USC00084625,2013-05-06,TMAX,256
USC00083026,2008-09-04,TMIN,228
USC00084625,2005-05-28,TMAX,306
USC00084500,2012-07-25,TMIN,228
USC00083026,2008-09-04,TMAX,317
USC00089707,2007-11-17,TMAX,239
USC00083026,2007-05-28,TMAX,278
USC00085973,2013-03-10,TMAX,261
USC00083026,2007-05-28,TMIN,156
USC00089707,2007-11-17,TMIN,89
USW00012876,2006-02-06,TMAX,211
USC00085973,2010-08-12,TMIN,233
USC00083026,2008-07-09,TMIN,211
USC00084625,2009-06-14,TMIN,217
USC00084625,2005-10-10,TMAX,322
USW00012876,2006-12-28,TMAX,239
USW00012876,2006-12-28,TMIN,83
USW00012876,2012-03-30,TMAX,306
USW00012876,2007-10-31,TMAX,289
USC00083026,2008-12-10,TMAX,256
USC00084500,2013-07-24,TMIN,222
USC00085973,2011-05-12,TMIN,194
USC00084500,2015-12-13,TMIN,167
USC00085973,2007-02-04,TMAX,161
USW00012876,2007-12-20,TMIN,128
USC00083026,2008-08-06,TMIN,222
USC00084625,2012-05-06,TMAX,328
USC00085973,2007-02-04,TMIN,122
USC00083026,2008-07-09,TMAX,311
USC00084500,2012-11-09,TMIN,89
USC00084621,2015-05-20,TMAX,333
USC00085973,2010-01-16,TMAX,244
USW00012876,2007-12-20,TMAX,250
USC00085973,2011-05-12,TMAX,356
USC00083026,2008-06-01,TMAX,328
USC00084625,2010-08-18,TMAX,350
USC00084625,2012-04-22,TMAX,278
USC00083026,2008-06-01,TMIN,189
USC00085973,2009-02-17,TMAX,228
USC00085973,2010-01-16,TMIN,111
USC00085973,2005-11-25,TMIN,94
USC00083026,2008-06-12,TMAX,328
USC00084500,2015-12-13,TMAX,283
USW00012876,2008-04-13,TMIN,139
USW00012876,2012-10-24,TMIN,200
USW00012876,2012-10-24,TMAX,311
USC00084625,2008-08-29,TMAX,339
USC00084621,2015-03-11,TMAX,306
USC00085973,2006-09-26,TMAX,339
USW00012876,2007-01-24,TMAX,167
USC00084500,2014-04-12,TMIN,144
USW00012876,2008-10-10,TMAX,317
USW00012876,2006-02-06,TMIN,67
USW00012876,2007-01-24,TMIN,100
USW00012876,2009-06-09,TMIN,217
USC00084625,2012-03-07,TMAX,244
USC00085973,2005-11-25,TMAX,267
USC00083026,2008-06-12,TMIN,200
USC00084500,2012-11-09,TMAX,189
