Code,Description,LAT,LON
13725,"Novato, CA: Gnoss Field",38.146632000000004,-122.54833407078804
13726,"Noumea, New Caledonia: Noumea La Tontouta",-22.01488615,166.21405882203769
13727,"Huambo, Angola: Huambo Airport",-12.80753105,15.757236464777165
13728,"Pensacola, FL: Pensacola NAS",30.724199300000002,-87.0218964
13729,"Napier, New Zealand: Napier Airport",35.44716945000001,-87.50435891052632
13730,"New Plymouth, New Zealand: New Plymouth Airport",-39.0059852,174.18321101973382
13731,"Newport, RI: Newport State",41.53169635,-71.28227172028791
13732,"Millington, TN: Millington Memphis",35.27977745,-89.93393811103131
13733,"Kingsville, TX: Kingsville NAS",,
13734,"Neuquen, Argentina: Presidente Peron",-43.2321796,-65.32365678493495
13736,"Key West, FL: Key West NAS",,
13737,"Newquay, United Kingdom: Newquay Airport",50.4475945,-5.005361
13738,"Narrandera, Australia: Narrandera Airport",-34.70412879999999,146.5117954
13739,"Mayport, FL: Mayport NS",30.3910999,-81.4246979
13740,"Afton, OK: Grand Lake Regional",36.5775986,-94.8619003
13741,"Norrkoping, Sweden: Kungsangen",59.8951254,16.6301461
13742,"North Ronaldsay, United Kingdom: North Ronaldsay Airport",59.36716855,-2.4341177199152617
13743,"Ceiba, PR: Roosevelt Roads NAS",,
13744,"Tokyo, Japan: Narita International",35.77587145,140.3933101399336
13745,"Noosa, Australia: Noosa Aust.",,
13746,"Bimini, The Bahamas: North Seaplane Base",25.7640264,-79.2520806
13747,"Milton, FL: Whiting Field NAS North",30.724199300000002,-87.0218964
13748,"Camp Springs, MD: Joint Base Andrews",38.805660499999995,-76.87740312386032
13749,"Yaounde, Cameroon: Yaounde Nsimalen",3.72510425,11.552179588964432
13750,"Merritt Island, FL: NASA Shuttle Landing Facility",,
13751,"Nelson, New Zealand: Nelson Airport",-41.29691015,173.22550699603698
13752,"Scone, Australia: Scone Airport",-32.0375362,150.8311726
13753,"Nakhon Si Thammarat, Thailand: Nakhon Si Thammarat Airport",8.537184300000002,99.9429377511644
13754,"Sigonella, Italy: Sigonella Airport",37.40362245,14.92235005613651
13755,"Snap Lake, Canada: Snap Lake Mine/Debeers",,
13756,"Port Hueneme, CA: Point Mugu NAS",,
13757,"Nantes, France: Nantes Atlantique",47.15174465,-1.6085463326589982
13758,"Newcastle, Australia: Williamtown",-32.80608325,151.84249080254756
13759,"Normanton, Australia: Normanton Airport",52.63223225,-0.6078585452541412
13760,"Santo Antao, Cape Verde: Santo Antao Airport",-28.6591865,-53.61100281804245
13761,"Wajima, Japan: Noto",37.29385069999999,136.96099048012408
13762,"Monterrey, Mexico: Del Norte International",25.86668535,-100.24080522555711
13763,"Oceana, VA: Oceana NAS",,
13764,"Sun City, South Africa: Pilanesberg International",-25.33386555,27.17345577102893
13765,"Nuremberg, Germany: Nuernberg",49.49826845,11.078106331160274
13766,"Nuguria, Papua New Guinea: Nuguria Airport",,
13767,"Nuiqsut, AK: Nuiqsut Airport",70.20999965,-151.0052334464094
13768,"Nulato, AK: Nulato Airport",64.7312131,-158.0722359
13769,"Pensacola, FL: Saufley Field NOLF",,
13770,"Nunapitchuk, AK: Nunapitchuk Airport",60.902874,-162.4435881
13771,"Mountain View, CA: Moffett Federal Airfield",37.416921200000004,-122.04871522021952
13772,"Whidbey Island, WA: Whidbey Island NAS",,
13773,"Overton, NV: Perkins Field",,
13774,"Neiva, Colombia: Benito Salas",2.9513073,-75.29367903099869
13775,"Nevada, MO: Nevada Municipal",37.8522653,-94.3041423785563
13776,"Narvik, Norway: Narvik Airport",68.4903329,16.69968760556468
13777,"Navegantes, Brazil: Ministro Victor Konder International",-26.879192850000006,-48.650191647460844
13778,"Norwich, United Kingdom: Norwich Airport",52.66967905,1.2772305460256157
13780,"Willow Grove, PA: Willow Grove NAS JRB",,
13781,"Kingston, NY: Kingston Ulster",41.985459950000006,-73.96484949014301
13782,"Fulton, NY: Oswego County",43.35092690000001,-76.3895573507738
13783,"Oneonta, NY: F and F Airpark Inc",,
13784,"New York, NY: New York City Metropolitan Area",,
13785,"Yuma, AZ: Yuma MCAS/Yuma International",,
13786,"Nykoping, Sweden: Skavsta",58.7871654,16.9104983
13787,"Nyaung-U, Burma: Bagan",21.17688765,94.92954585951269
13788,"Jacksonville, FL: Cecil",30.217432950000006,-81.8801120769355
13789,"Santa Ana, CA: El Toro MCAS",,
13790,"South Weymouth, MA: South Weymouth NAS",,
13791,"San Diego, CA: North Island NAS",,
13792,"Redding, CA: Benton Field",40.57379930000001,-122.40769997570341
13793,"Orange, Australia: Orange Airport",-33.3803544,149.12549106711583
13794,"Bagram, Afghanistan: Bagram Airport",34.9346662,69.2425695
13795,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",34.82589095,-77.61598749271273
13796,"Oakland, CA: Metropolitan Oakland International",37.722162299999994,-122.21707443336841
13797,"Oamaru, New Zealand: Oamaru Airport",-44.9679956,171.08399522261243
13798,"Olanchito, Honduras: El Arrayan",15.506187200000001,-86.5751472
13799,"Oaxaca, Mexico: Xoxocotlan International",16.998517200000002,-96.72547408265993
13801,"Obock, Djibouti: Obock Airport",11.96850615,43.278805223158066
13802,"Oberpfaffenhofen, Germany: Oberpfaffenhofen Airport",48.083507399999995,11.288999243382676
13803,"Obihiro, Japan: Obihiro Airport",42.73232385,143.2127330388877
13804,"Aubenas, France: Aubenas Airport",44.54706825,4.370604899230897
13805,"Oakland, MD: Garrett County",39.58101955,-79.3364890315101
13806,"Kobuk, AK: Kobuk Airport",66.91046800000001,-156.8861424
13808,"Ocean City, MD: Ocean City Municipal",38.31183145,-75.12291325684659
13809,"Ocala, FL: Ocala International-Jim Taylor Field",,
13810,"Nacogdoches, TX: Nacogdoches A L Mangham Jr Regional",,
13811,"Oceanic, AK: Thumb Bay",10.3110438,-109.23146509999998
13812,"Ocho Rios, Jamaica: Boscobel",43.158645299999996,-90.67903166537602
13813,"Oceanside, CA: Bob Maxwell Memorial Airfield",,
13814,"Washington, NC: Washington Warren",35.5701578,-77.0492329
13815,"Ouadda, Central African Republic: Ouadda Airport",8.01056,22.3985996
13816,"Cordoba, Spain: Cordoba Airport",37.84333905,-4.84662521007113
13817,"Oodnadatta, Australia: Oodnadatta Airport",-27.55948865,135.4445347703485
13818,"Odense, Denmark: Hans Christian Anderson",,
13819,"Oakland, MD: Oakland Airport",42.6649424,-83.42225402574522
13820,"Odessa, Ukraine: Odessa International",46.4423925,30.674892142369856
13821,"Oak Harbor, WA: A.J. Eisenberg",48.2521682,-122.674979190242
13822,"Oecusse, Timor-Leste: Oecusse Airport",-9.19924965,124.3383618001644
13823,"Oernskoeldsvik, Sweden: Ornskoldsvik",63.40985210000001,18.993660000000002
13824,"Omaha, NE: Offutt AFB",41.118375799999995,-95.9101309
13825,"Norfolk, NE: Norfolk Regional/Karl Stefan Memorial Field",,
13826,"Ofu, TT: Ofu Airport",-14.1846774,-169.6696685
13827,"Ogallala, NE: Searle Field",,
13828,"Orangeburg, SC: Orangeburg Municipal",33.461821,-80.85787049999999
13829,"Ogden, UT: Ogden-Hinckley",41.19456325,-112.0135196244388
13830,"Kahului, HI: Kahului Airport",20.89527825,-156.4328644795689
13831,"Yonaguni, Japan: Yonaguni Airport",24.46740405,122.97987647668907
13832,"Ogdensburg, NY: Ogdensburg International",44.681759,-75.4768
13833,"Washington Court House, OH: Fayette County",35.2059201,-89.39451740000001
13834,"Bellefontaine, OH: Bellefontaine Regional",40.37143865,-83.82045492464687
13835,"Chillicothe, OH: Ross County",39.44056675,-83.02492542659355
13836,"Marysville, OH: Union County",40.22516335,-83.34940965364895
13837,"Cincinnati, OH: Cincinnati - Blue Ash",39.24635005,-84.38878515340349
13838,"Ravenna, OH: Portage County",41.1979614,-81.21067195757634
13839,"Kent, OH: Kent State University",41.151734600000005,-81.41595988422874
13840,"Ohakea, New Zealand: Ohakea Airport",,
13841,"Northeast Cape, AK: Northeast Cape AFS",70.287022,-161.91566310000002
13842,"Ohrid, Macedonia: Ohrid Airport",41.179616700000004,20.743089436092536
13843,"Oshakati, Namibia: Oshakati Airport",-17.79785,15.6998164
13844,"Wyk Auf Fohr, Germany: Wyk Auf Foehr",54.68698929999999,8.529754129335199
13845,"Norwich, NY: Eaton",42.5744351,-84.81095970000001
13846,"Oshima Islands, Japan: Oshima",34.7827315,139.36065349999998
13847,"Oita, Japan: Oita Airport",33.478623,131.73638119999998
13848,"Olathe, KS: Johnson County Executive",38.8483415,-94.738015
13850,"Okinawa, Japan: Naha",3.68577835,125.52733398955935
13851,"Oklahoma City, OK: Will Rogers World",35.3848053,-97.60534425082407
13852,"Sapporo, Japan: Okadama",43.110400399999996,141.382053
13853,"Okayama, Japan: Okayama Airport",34.7569745,133.85386741504118
13854,"Kokomo/Logansport/Peru, IN: Kokomo Municipal",40.52583445000001,-86.05845558644432
13855,"Okondja, Gabon: Okondja Airport",-0.6651121,13.674742000000002
13856,"Tokyo, Japan: Yokota AB",,
13857,"Yorke Island, Australia: Yorke Island Airport",-9.7534954,143.40680607666613
13858,"Oakey, Australia: Oakey Airport",-27.40892605,151.7369350152984
13859,"Orland, Norway: Orland Airport",63.6995435,9.612357399776467
13860,"Olbia, Italy: Olbia Costa Smeralda",40.902505100000006,9.514826925342069
13861,"Olean, NY: Cattaraugus County-Olean",42.2402521,-78.37126180123441
13862,"Wolf Point, MT: L. M. Clayton",33.6407121,-84.4462272
13863,"Old Harbor, AK: Old Harbor Airport",57.21818475,-153.27022951806748
13864,"Olafsvik, Iceland: Rif",64.91125515,-23.81592028477389
13865,"Olympia, WA: Olympia Regional",46.970928799999996,-122.902841
13866,"Olomouc, Czech Republic: Olomouc Airport",49.5889541,17.208559762788774
13867,"Olympic Dam, Australia: Olympic Dam Airport",-30.48471425,136.87764439593963
13868,"Nogales, AZ: Nogales International",31.225708100000002,-110.97437551459416
13869,"Columbus, NE: Columbus Municipal",39.2617739,-85.8955186
13870,"Olive Branch, MS: Olive Branch Airport",34.9785229,-89.7875203
13871,"Omaha, NE: Eppley Airfield",41.3011252,-95.8898709146804
13872,"Omboue, Gabon: Omboue Airport",-1.57473,9.2626896
13873,"Nome, AK: Nome Airport",64.51246429999999,-165.4560373774767
13874,"Urmieh, Iran: Uromiyeh",,
13876,"Omak, WA: Omak Airport",48.46760115,-119.51687999117462
13877,"Omkalai, Papua New Guinea: Omkalai Airport",,
13878,"Mostar, Bosnia and Herzegovina: Mostar Airport",43.2818888,17.843903769578425
13879,"Oradea, Romania: Oradea Airport",47.02701925,21.89953853470877
13880,"Omsk, Russia: Omsk Tsentralny",,
13881,"Winona, MN: Winona Municipal/Max Conrad Field",44.07731745,-91.70741795918256
13882,"Ondangwa, Namibia: Ondangwa Airport",-17.8789414,15.952592300000001
13883,"Mornington Island, Australia: Mornington Island Airport",-16.662500400000003,139.1779938
13884,"Oneonta, NY: Oneonta Municipal",42.5243,-75.0646
13885,"Odate Noshiro, Japan: Odate Noshiro Airport",40.1934045,140.3671069852511
13886,"O'Neill, NE: The O'Neill Municipal-John L. Baker Field",,
13887,"Socorro, NM: Socorro Municipal",34.021943,-106.90535035680023
13888,"Onion Bay, AK: Onion Bay Airport",-18.75477695,146.58118244696155
13889,"Ontario, OR: Ontario Municipal",44.017889399999994,-117.01040499429442
13890,"Newport, OR: Newport Municipal",35.637578999999995,-91.1762368
13891,"Ontario, CA: Ontario International",34.05414245,-117.59915769373035
13892,"Colon, Panama: Enrique A Jimenez",9.36041475,-79.86679154840226
13893,"Cobol, AK: Cobol Alaska/Scaled/",,
13894,"Toksook, AK: Toksook Bay",60.5376015,-165.08798169999997
13895,"Gold Coast, Australia: Gold Coast Airport",-28.164853000000004,153.5081045532748
13896,"Cooma, Australia: Cooma Airport",-36.2292466,149.14896389999998
13898,"Miami, FL: Miami Opa Locka Executive",25.90619265,-80.27515077349666
13899,"Ophir, AK: Ophir Airport",63.1458333,-156.52972219999998
13900,"Porto, Portugal: Porto Airport",41.24883035000001,-8.681037254488
13901,"McDonald Lake, AK: McDonald Lake Airport",28.707491499999996,-81.583310814068
13902,"Bible Camp, AK: Bible Camp Airport",,
13903,"Cinder River Lodge, AK: Cinder River Lodge Airport",,
13905,"Lemesurier Island, AK: Lemesurier Island Airport",,
13906,"Tracy Arm, AK: Tracy Arm Airport",,
13908,"Vrems, AK: Vrems Airport",,
13909,"Akolik, AK: Akolik Airport",,
13910,"Mels, AK: Mels Airport",61.5625,-149.6679993
13911,"Meshik, AK: Meshik Airport",,
13912,"Telaquana Lake, AK: Telaquana Lake Airport",,
13913,"Chelatna Lake Lodge, AK: Chelatna Lake Lodge Airport",,
13914,"Pumice, AK: Pumice Airport",30.5271352,-98.3589133
13915,"Port Alsworth, AK: Points Alsworth",,
13916,"Twin Lakes, AK: Twin Lakes Airport",33.6456914,-81.8670564
13917,"Sandy, AK: Sandy Airport",53.05943005,-93.33918965998608
13919,"Waterkloof, South Africa: Waterkloof AFB",-25.8307545,28.225230744308547
13920,"Shirleyville, AK: Shirleyville Airport",38.9991989,-76.4560013
13921,"Doug Carney Strip, AK: Doug Carney Strip Airport",,
13922,"Shisholik, AK: Shisholik Airport",,
13923,"Sivinuvik, AK: Camp Sivinuvik",,
13924,"American Creek, AK: American Creek Airport",65.10349599999999,-151.1763532
13925,"Grants Pass, OR: Grants Pass Airport",42.5101682,-123.38851809999998
13926,"Gleneden, OR: Siletz Bay State",44.87583355,-124.02897318178002
13927,"Florence, OR: Florence Municipal",43.98641155,-124.11217901372595
13928,"Orebro, Sweden: Orebro Airport",59.2248781,15.040785904387091
13929,"Orocue, Colombia: Orocue Airport",4.793117,-71.34550290000001
13930,"Chicago, IL: Chicago O'Hare International",41.9779849,-87.90932141282806
13931,"Norfolk, VA: Norfolk International",36.8946697,-76.20229629965002
13932,"Paramaribo, Suriname: Zorg en Hoop",5.8111098,-55.191127687430594
13933,"Worcester, MA: Worcester Regional",42.26855190000001,-71.87262400405419
13934,"Port Lions, AK: Port Lions Airport",57.88481330000001,-152.8471856095843
13935,"Cork, Ireland: Cork Airport",51.84173815,-8.493798524458427
13936,"Orlando, FL: Executive",26.1975835,-80.1703238
13937,"Oran, Algeria: Ahmed Benbella",,
13939,"Orapa, Botswana: Orapa Airport",-21.269559899999997,25.3140411
13940,"Northway, AK: Northway Airport",62.961307999999995,-141.9310183218222
13941,"Oruro, Bolivia: Juan Mendoza",-35.0593277,-67.6925251
13942,"Noorvik, AK: Robert/Bob/Curtis Memorial",66.81738435,-161.02719296028909
13943,"Paris, France: Paris Orly",48.74848085,2.355725432329723
13944,"Orange Walk, Belize: Orange Walk Airport",18.04678235,-88.58393329870162
13945,"Osaka, Japan: Osaka Metropolitan Area",,
13946,"Osage Beach, MO: Grand Glaize - Osage Beach",,
13947,"Oscoda, MI: Oscoda-Wurtsmith",44.4523578,-83.3880127
13948,"Ostersund, Sweden: Are Ostersund",63.19562795,14.499010830385986
13949,"Oshkosh, WI: Wittman Regional",43.9765227,-88.55572555477751
13950,"Osijek, Croatia: Osijek Airport",45.46087645,18.8170617551376
13951,"Oskarshamn, Sweden: Oskarshamn Airport",57.3519444,16.498333300000002
13952,"Oslo, Norway: Gardermoen",60.19785955,11.099657092998273
13953,"Mosul, Iraq: Mosul International",36.30509525,43.14811981416602
13954,"Osan, South Korea: Osan AB",37.089799799999994,127.02973459999998
13955,"Slupsk, Poland: Redzikowo",54.4791853,17.1069514
13956,"Ostrava, Czech Republic: Mosnov",49.6954701,18.121102399999998
13957,"Ostend, Belgium: Oostende",51.2003974,2.8741684460446333
13958,"Columbus, OH: Ohio State University",40.08113710000001,-83.07348313724086
13959,"Kosciusko, MS: Kosciusko/Attala County",33.0906846,-89.5417417
13960,"Namsos, Norway: Namsos Airport",64.47214034999999,11.577900229729936
13961,"Koszalin, Poland: Zegrze Pomorskie",54.043693299999994,16.266758514439463
13962,"Contadora, Panama: Raul Arias Espinoza",,
13963,"Worthington, MN: Worthington Municipal",43.65518245,-95.57972038705128
13964,"North Bend/Coos Bay, OR: Southwest Oregon Regional",43.41549325,-124.24346554371606
13965,"Ottumwa, IA: Ottumwa Regional",41.107266700000004,-92.44836661684229
13966,"Bucharest, Romania: Henri Coanda",44.5020437,26.09376627526208
13967,"Coto 47, Costa Rica: Coto 47 Airport",8.60088565,-82.96868211493032
13968,"Anacortes, WA: Anacortes Airport",48.497492799999996,-122.66173193624056
13969,"Otu, Colombia: Otu Airport",7.0110734,-74.7162068
13970,"Kotzebue, AK: Ralph Wien Memorial",66.8836843,-162.6107466101639
13971,"Ouagadougou, Burkina Faso: Ouagadougou Airport",12.3506019,-1.5124104061621542
13972,"Oujda, Morocco: Angads International",,
13973,"Ouesso, Congo (Brazaville): Ouesso Airport",1.61967185,16.038631380985755
13974,"Oudtshoorn, South Africa: Oudtshoorn Airport",-33.6023645,22.1893078
13975,"Oulu, Finland: Oulu Airport",64.93151405,25.351021598698743
13976,"Norman, OK: University of Oklahoma/Max Westheimer",35.25210070000001,-97.47062658448526
13977,"Batouri, Cameroon: Batouri Airport",4.4738974,14.362233800000002
13978,"Bekily, Madagascar: Bekily Airport",-24.23684045,45.3042934025711
13979,"Novosibirsk, Russia: Tolmachevo",55.02740575,82.60020704397525
13980,"Asturias, Spain: Asturias Airport",43.56161899999999,-6.030909804909282
13981,"Oroville, CA: Oroville Municipal",39.4896515,-121.61708560790602
13982,"Owatonna, MN: Owatonna Degner Regional",,
13983,"Owensboro, KY: Owensboro Daviess County Regional",37.73827615,-87.164491564207
13984,"Norwood, MA: Norwood Memorial",42.18799105,-71.17554459560378
13986,"Bissau, Guinea-Bissau: Osvaldo Vieira",11.8971128,-15.652326800880735
13987,"Waterbury, CT: Waterbury Oxford",41.479263,-73.1348331
13988,"Oxnard/Ventura, CA: Oxnard",34.2001218,-119.20790174914153
13989,"Knoxville, IA: Knoxville Municipal",41.298885799999994,-93.1138156
13990,"Goya, Argentina: Goya Airport",-29.1059568,-59.2188245
13991,"Oyem, Gabon: Oyem Airport",1.54637935,11.582856345061352
13992,"Oiapoque, Brazil: Oiapoque Airport",3.8534504999999997,-51.79726376033171
13993,"Tres Arroyos, Argentina: Tres Arroyos Airport",-38.4066657,-60.3005411
13994,"Yosemite National Park, CA: Yosemite National Park Airport",14.4978089,121.01531840000001
13995,"Ozona, TX: Ozona Municipal",30.7318279,-101.2039972
13996,"Ozamis City, Philippines: Misamis",8.1786035,123.84243529999999
13997,"Zaporozhye, Ukraine: Zaporizhzhia International",47.87099735,35.31313093516364
13998,"Moron, Spain: Moron AB",-6.7890129,-79.82708411992756
13999,"Ozark, AL: Cairns AAF",,
14000,"Montrose, PA: Husky Haven",41.789071299999996,-75.89229940000001
14001,"Bedford, PA: Bedford County",40.084950799999994,-78.51223940000001
