Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","3","Albania","5312","Area harvested","373","Spinach","2017","2017","ha","1468","","Official data"
"QC","Crops","3","Albania","5419","Yield","373","Spinach","2017","2017","hg/ha","136051","Fc","Calculated data"
"QC","Crops","3","Albania","5510","Production","373","Spinach","2017","2017","tonnes","19968","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","157","Sugar beet","2017","2017","ha","2285","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5419","Yield","157","Sugar beet","2017","2017","hg/ha","149103","Fc","Calculated data"
"QC","Crops","3","Albania","5510","Production","157","Sugar beet","2017","2017","tonnes","34069","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","267","Sunflower seed","2017","2017","ha","502","","Official data"
"QC","Crops","3","Albania","5419","Yield","267","Sunflower seed","2017","2017","hg/ha","22251","Fc","Calculated data"
"QC","Crops","3","Albania","5510","Production","267","Sunflower seed","2017","2017","tonnes","1117","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","495","Tangerines, mandarins, clementines, satsumas","2017","2017","ha","766","","Official data"
"QC","Crops","3","Albania","5419","Yield","495","Tangerines, mandarins, clementines, satsumas","2017","2017","hg/ha","374098","Fc","Calculated data"
"QC","Crops","3","Albania","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2017","2017","tonnes","28674","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","826","Tobacco, unmanufactured","2017","2017","ha","685","","Official data"
"QC","Crops","3","Albania","5419","Yield","826","Tobacco, unmanufactured","2017","2017","hg/ha","19825","Fc","Calculated data"
"QC","Crops","3","Albania","5510","Production","826","Tobacco, unmanufactured","2017","2017","tonnes","1358","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","388","Tomatoes","2017","2017","ha","6464","","Official data"
"QC","Crops","3","Albania","5419","Yield","388","Tomatoes","2017","2017","hg/ha","443711","Fc","Calculated data"
"QC","Crops","3","Albania","5510","Production","388","Tomatoes","2017","2017","tonnes","286811","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","463","Vegetables, fresh nes","2017","2017","ha","552","","Official data"
"QC","Crops","3","Albania","5419","Yield","463","Vegetables, fresh nes","2017","2017","hg/ha","146504","Fc","Calculated data"
"QC","Crops","3","Albania","5510","Production","463","Vegetables, fresh nes","2017","2017","tonnes","8087","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","420","Vegetables, leguminous nes","2017","2017","ha","18","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5419","Yield","420","Vegetables, leguminous nes","2017","2017","hg/ha","49590","Fc","Calculated data"
"QC","Crops","3","Albania","5510","Production","420","Vegetables, leguminous nes","2017","2017","tonnes","88","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","205","Vetches","2017","2017","ha","6056","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5419","Yield","205","Vetches","2017","2017","hg/ha","3330","Fc","Calculated data"
"QC","Crops","3","Albania","5510","Production","205","Vetches","2017","2017","tonnes","2017","Im","FAO data based on imputation methodology"
"QC","Crops","3","Albania","5312","Area harvested","567","Watermelons","2017","2017","ha","6129","","Official data"
"QC","Crops","3","Albania","5419","Yield","567","Watermelons","2017","2017","hg/ha","411171","Fc","Calculated data"
"QC","Crops","3","Albania","5510","Production","567","Watermelons","2017","2017","tonnes","252017","","Official data"
"QC","Crops","3","Albania","5312","Area harvested","15","Wheat","2017","2017","ha","68095","","Official data"
"QC","Crops","3","Albania","5419","Yield","15","Wheat","2017","2017","hg/ha","40367","Fc","Calculated data"
"QC","Crops","3","Albania","5510","Production","15","Wheat","2017","2017","tonnes","274877","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","221","Almonds, with shell","2017","2017","ha","50100","","Official data"
"QC","Crops","4","Algeria","5419","Yield","221","Almonds, with shell","2017","2017","hg/ha","12364","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","221","Almonds, with shell","2017","2017","tonnes","61943","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","515","Apples","2017","2017","ha","44620","","Official data"
"QC","Crops","4","Algeria","5419","Yield","515","Apples","2017","2017","hg/ha","110767","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","515","Apples","2017","2017","tonnes","494239","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","526","Apricots","2017","2017","ha","44307","","Official data"
"QC","Crops","4","Algeria","5419","Yield","526","Apricots","2017","2017","hg/ha","57980","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","526","Apricots","2017","2017","tonnes","256890","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","366","Artichokes","2017","2017","ha","5532","","Official data"
"QC","Crops","4","Algeria","5419","Yield","366","Artichokes","2017","2017","hg/ha","196240","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","366","Artichokes","2017","2017","tonnes","108560","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","486","Bananas","2017","2017","ha","10","Im","FAO data based on imputation methodology"
"QC","Crops","4","Algeria","5419","Yield","486","Bananas","2017","2017","hg/ha","228928","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","486","Bananas","2017","2017","tonnes","221","Im","FAO data based on imputation methodology"
"QC","Crops","4","Algeria","5312","Area harvested","44","Barley","2017","2017","ha","1303131","","Official data"
"QC","Crops","4","Algeria","5419","Yield","44","Barley","2017","2017","hg/ha","7441","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","44","Barley","2017","2017","tonnes","969696","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","176","Beans, dry","2017","2017","ha","1902","","Official data"
"QC","Crops","4","Algeria","5419","Yield","176","Beans, dry","2017","2017","hg/ha","7781","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","176","Beans, dry","2017","2017","tonnes","1480","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","414","Beans, green","2017","2017","ha","11434","","Official data"
"QC","Crops","4","Algeria","5419","Yield","414","Beans, green","2017","2017","hg/ha","85712","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","414","Beans, green","2017","2017","tonnes","98003","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","181","Broad beans, horse beans, dry","2017","2017","ha","40361","","Official data"
"QC","Crops","4","Algeria","5419","Yield","181","Broad beans, horse beans, dry","2017","2017","hg/ha","11609","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","181","Broad beans, horse beans, dry","2017","2017","tonnes","46856","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","358","Cabbages and other brassicas","2017","2017","ha","3699","","Official data"
"QC","Crops","4","Algeria","5419","Yield","358","Cabbages and other brassicas","2017","2017","hg/ha","248559","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","358","Cabbages and other brassicas","2017","2017","tonnes","91942","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","461","Carobs","2017","2017","ha","827","","Official data"
"QC","Crops","4","Algeria","5419","Yield","461","Carobs","2017","2017","hg/ha","48861","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","461","Carobs","2017","2017","tonnes","4042","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","426","Carrots and turnips","2017","2017","ha","16963","","Official data"
"QC","Crops","4","Algeria","5419","Yield","426","Carrots and turnips","2017","2017","hg/ha","239565","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","426","Carrots and turnips","2017","2017","tonnes","406374","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","393","Cauliflowers and broccoli","2017","2017","ha","7245","","Official data"
"QC","Crops","4","Algeria","5419","Yield","393","Cauliflowers and broccoli","2017","2017","hg/ha","241629","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","393","Cauliflowers and broccoli","2017","2017","tonnes","175060","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","531","Cherries","2017","2017","ha","4941","","Official data"
"QC","Crops","4","Algeria","5419","Yield","531","Cherries","2017","2017","hg/ha","18604","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","531","Cherries","2017","2017","tonnes","9193","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","191","Chick peas","2017","2017","ha","28553","","Official data"
"QC","Crops","4","Algeria","5419","Yield","191","Chick peas","2017","2017","hg/ha","10274","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","191","Chick peas","2017","2017","tonnes","29336","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","689","Chillies and peppers, dry","2017","2017","ha","3328","Im","FAO data based on imputation methodology"
"QC","Crops","4","Algeria","5419","Yield","689","Chillies and peppers, dry","2017","2017","hg/ha","35905","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","689","Chillies and peppers, dry","2017","2017","tonnes","11948","Im","FAO data based on imputation methodology"
"QC","Crops","4","Algeria","5312","Area harvested","401","Chillies and peppers, green","2017","2017","ha","21868","","Official data"
"QC","Crops","4","Algeria","5419","Yield","401","Chillies and peppers, green","2017","2017","hg/ha","281197","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","401","Chillies and peppers, green","2017","2017","tonnes","614922","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","397","Cucumbers and gherkins","2017","2017","ha","4568","","Official data"
"QC","Crops","4","Algeria","5419","Yield","397","Cucumbers and gherkins","2017","2017","hg/ha","375679","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","397","Cucumbers and gherkins","2017","2017","tonnes","171610","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","577","Dates","2017","2017","ha","167663","","Official data"
"QC","Crops","4","Algeria","5419","Yield","577","Dates","2017","2017","hg/ha","63136","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","577","Dates","2017","2017","tonnes","1058559","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","399","Eggplants (aubergines)","2017","2017","ha","5506","","Official data"
"QC","Crops","4","Algeria","5419","Yield","399","Eggplants (aubergines)","2017","2017","hg/ha","283106","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","399","Eggplants (aubergines)","2017","2017","tonnes","155878","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","569","Figs","2017","2017","ha","40932","","Official data"
"QC","Crops","4","Algeria","5419","Yield","569","Figs","2017","2017","hg/ha","31438","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","569","Figs","2017","2017","tonnes","128684","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","512","Fruit, citrus nes","2017","2017","ha","440","Im","FAO data based on imputation methodology"
"QC","Crops","4","Algeria","5419","Yield","512","Fruit, citrus nes","2017","2017","hg/ha","12626","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","512","Fruit, citrus nes","2017","2017","tonnes","555","Im","FAO data based on imputation methodology"
"QC","Crops","4","Algeria","5312","Area harvested","619","Fruit, fresh nes","2017","2017","ha","6705","","Official data"
"QC","Crops","4","Algeria","5419","Yield","619","Fruit, fresh nes","2017","2017","hg/ha","53454","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","619","Fruit, fresh nes","2017","2017","tonnes","35838","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","541","Fruit, stone nes","2017","2017","ha","13841","","Official data"
"QC","Crops","4","Algeria","5419","Yield","541","Fruit, stone nes","2017","2017","hg/ha","82552","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","541","Fruit, stone nes","2017","2017","tonnes","114263","","Official data"
"QC","Crops","4","Algeria","5510","Production","603","Fruit, tropical fresh nes","2017","2017","tonnes","","M","Data not available"
"QC","Crops","4","Algeria","5312","Area harvested","406","Garlic","2017","2017","ha","9912","","Official data"
"QC","Crops","4","Algeria","5419","Yield","406","Garlic","2017","2017","hg/ha","124571","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","406","Garlic","2017","2017","tonnes","123475","","Official data"
"QC","Crops","4","Algeria","5312","Area harvested","507","Grapefruit (inc. pomelos)","2017","2017","ha","88","","Official data"
"QC","Crops","4","Algeria","5419","Yield","507","Grapefruit (inc. pomelos)","2017","2017","hg/ha","215691","Fc","Calculated data"
"QC","Crops","4","Algeria","5510","Production","507","Grapefruit (inc. pomelos)","2017","2017","tonnes","1897","","Official data"
