"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TXRCBUS","199405","398.731","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199406","288.894","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199407","256.988","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199408","261.634","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199409","269.662","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199410","380.844","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199411","572.484","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199412","863.656","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199413","6976.732","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199501","1048.848","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199502","978.568","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199503","799.454","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199504","591.206","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199505","407.996","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199506","291.235","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199507","255.484","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199508","242.506","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199509","265.657","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199510","366.668","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199511","683.068","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199512","1004.271","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199513","6934.563","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199601","1204.23","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199602","1077.624","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199603","932.849","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199604","649.341","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199605","418.598","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199606","294.46","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199607","250.511","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199608","247.704","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199609","275.301","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199610","410.345","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199611","721.355","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199612","982.86","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199613","7464.613","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199701","1169.188","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199702","968.586","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199703","802.626","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199704","603.585","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199705","424.499","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199706","291.128","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199707","252.881","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199708","245.299","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199709","258.731","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199710","384.314","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199711","676.345","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199712","954.113","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199713","7030.834","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199801","1033.182","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199802","884.292","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199803","844.357","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199804","559.432","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199805","362.952","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199806","276.806","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199807","248.546","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199808","236.964","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199809","233.304","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199810","348.011","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199811","560.881","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199812","822.855","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199813","6410.976","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199901","1170.283","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199902","913.019","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199903","889.222","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199904","579.64","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199905","369.834","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199906","279.49","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199907","244.032","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199908","238.435","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199909","257.206","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199910","389.088","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199911","549.732","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199912","893.315","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","199913","6772.474","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200001","1126.861","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200002","1001.826","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200003","749.527","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200004","565.103","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200005","368.115","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200006","275.679","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200007","248.353","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200008","259.868","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200009","277.46","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200010","398.545","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200011","685.909","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200012","1199.769","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200013","7156.311","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200101","1259.614","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200102","1011.599","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200103","910.141","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200104","568.741","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200105","342.474","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200106","269.265","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200107","250.353","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200108","243.045","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200109","249.278","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200110","390.69","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200111","535.359","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200112","834.956","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200113","6864.452","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200201","1058.755","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200202","922.876","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200203","866.604","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200204","564.22","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200205","393.374","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200206","276.366","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200207","242.485","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200208","234.988","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200209","245.094","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200210","411.373","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200211","672.81","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200212","1019.292","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200213","6907.474","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200301","1236.885","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200302","1129.4","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200303","892.674","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200304","583.48","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200305","392.5","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200306","283.004","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200307","252.31","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200308","239.31","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200309","266.274","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200310","392.238","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200311","588.263","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200312","978.095","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200313","7233.057","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200401","1239.829","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200402","1094.984","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200403","790.755","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200404","544.871","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200405","347.168","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200406","271.16","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200407","249.186","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200408","249.395","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200409","250.253","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200410","370.651","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200411","589.702","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200412","989.63","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200413","6987.244","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200501","1150.246","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200502","977.203","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200503","893.424","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200504","541.645","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200505","392.372","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200506","283.471","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200507","250.214","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200508","245.025","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
"TXRCBUS","200509","243.425","1","Primary Energy Consumed by the Residential Sector","Trillion Btu"
