,state,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost
294,OH,1,1,16,f,0.0,28,28,0,3.0,2.0,1,0,3,3,0,1,3,618
295,OH,1,1,16,f,0.0,28,28,0,3.0,2.0,0,0,3,3,0,0,3,559
296,OH,1,1,16,f,0.0,28,28,0,3.0,2.0,0,0,3,3,0,0,3,563
297,OH,1,1,16,f,0.0,28,28,0,3.0,2.0,0,0,3,3,0,0,3,563
298,OH,1,1,16,f,0.0,28,28,0,3.0,2.0,0,0,3,3,0,0,3,563
299,CT,2,1,3,f,1.0,46,27,0,4.0,3.0,1,0,3,3,1,0,1,657
300,CT,2,1,3,f,1.0,46,27,0,4.0,3.0,1,0,3,3,1,0,1,657
301,OH,1,0,5,f,0.0,21,21,0,3.0,6.0,1,1,3,3,1,2,2,641
302,OH,1,0,5,f,0.0,21,21,0,3.0,6.0,1,1,3,3,1,2,2,649
303,OH,1,0,5,f,0.0,21,21,0,3.0,6.0,1,1,3,3,1,2,2,649
304,OH,1,0,5,f,0.0,21,21,0,3.0,6.0,1,1,2,3,1,2,2,645
305,NY,1,0,7,e,2.0,28,28,0,3.0,6.0,1,0,3,2,0,0,2,624
306,NY,1,0,7,e,2.0,28,28,0,3.0,6.0,1,0,3,2,0,0,2,627
307,NY,1,0,7,e,2.0,28,28,0,3.0,6.0,1,0,3,2,0,0,2,628
308,FL,2,1,8,g,3.0,72,67,1,3.0,11.0,1,1,1,2,1,2,3,619
309,FL,2,1,8,g,3.0,72,67,1,3.0,11.0,1,1,3,3,1,2,3,632
310,FL,2,1,8,g,3.0,72,67,1,3.0,11.0,1,1,3,3,1,2,3,635
311,FL,2,1,8,g,3.0,72,67,1,3.0,11.0,1,1,3,3,1,2,3,649
312,FL,2,1,8,g,3.0,72,67,1,3.0,11.0,1,1,3,3,1,2,3,648
313,WV,1,1,4,f,0.0,38,38,0,2.0,6.0,1,1,3,3,0,2,2,661
314,WV,1,1,4,f,0.0,38,38,0,2.0,6.0,1,0,2,3,0,2,2,654
315,WV,1,1,4,f,0.0,38,38,0,2.0,6.0,1,0,1,1,0,2,2,653
316,WV,1,1,4,f,0.0,38,38,0,2.0,6.0,1,0,1,1,0,2,2,656
317,NY,1,0,7,g,2.0,45,45,0,3.0,15.0,1,0,3,2,1,0,2,673
318,NY,1,0,7,g,2.0,45,45,0,3.0,15.0,1,0,3,2,1,0,2,673
319,NY,1,0,7,g,2.0,45,45,0,3.0,15.0,1,0,3,2,1,0,2,673
320,NY,1,0,7,g,2.0,45,45,0,3.0,15.0,1,0,3,2,1,0,2,672
321,NY,1,0,7,g,2.0,45,45,0,3.0,15.0,1,0,3,2,1,0,2,673
322,NY,1,0,6,e,4.0,54,54,0,4.0,5.0,0,0,4,3,0,0,4,604
323,NY,1,0,6,e,4.0,54,54,0,4.0,5.0,0,0,4,3,0,0,2,599
324,PA,2,1,9,e,0.0,68,66,1,3.0,2.0,1,1,3,3,1,1,2,693
325,PA,2,1,9,e,0.0,68,66,1,3.0,2.0,0,0,1,1,0,0,2,597
326,PA,2,1,9,e,0.0,68,66,1,3.0,2.0,0,0,1,2,0,0,2,607
327,PA,2,1,9,e,0.0,68,66,1,3.0,2.0,0,0,1,2,0,0,2,627
328,IN,1,0,7,e,4.0,29,29,0,2.0,7.0,1,0,2,2,0,2,1,607
329,IN,1,0,7,e,4.0,29,29,0,2.0,7.0,0,0,2,2,0,0,1,553
330,IN,1,0,7,e,4.0,29,29,0,2.0,7.0,0,0,2,2,0,1,1,580
331,FL,2,0,6,d,3.0,24,24,1,1.0,6.0,0,0,1,2,0,0,3,589
332,FL,2,0,6,d,3.0,24,24,1,1.0,6.0,1,1,1,2,1,2,3,645
333,CO,1,0,9,g,0.0,23,23,0,3.0,7.0,2,0,3,3,0,3,2,714
334,CO,1,0,9,g,0.0,23,23,0,3.0,7.0,2,0,3,3,0,3,1,636
335,NY,1,1,6,f,1.0,62,62,0,3.0,4.0,1,0,3,3,0,0,2,568
336,NY,1,1,6,f,1.0,62,62,0,3.0,4.0,1,0,3,3,0,0,2,568
337,NY,1,1,6,f,1.0,62,62,0,3.0,4.0,1,0,3,3,0,0,2,568
338,NY,1,1,6,f,1.0,62,62,0,3.0,4.0,1,0,3,3,0,0,2,568
339,NY,1,1,6,f,1.0,62,62,0,3.0,4.0,1,0,3,3,0,0,2,568
340,NY,1,1,6,f,1.0,62,62,0,3.0,4.0,1,0,3,3,0,0,2,568
341,NY,1,0,1,d,2.0,70,70,0,3.0,15.0,2,0,3,3,0,0,2,679
342,NY,1,0,1,d,2.0,70,70,0,3.0,15.0,2,0,3,3,0,0,2,685
343,NY,1,0,1,d,2.0,70,70,0,3.0,15.0,2,0,3,3,0,0,2,685
344,NY,1,0,1,e,2.0,25,25,0,3.0,9.0,2,1,3,3,1,0,2,611
345,NY,1,0,1,e,2.0,25,25,0,3.0,9.0,1,1,1,2,1,0,2,616
346,NY,1,1,12,d,2.0,61,58,1,3.0,1.0,1,1,3,3,1,0,2,615
347,NY,1,1,12,d,2.0,61,58,1,3.0,1.0,1,1,3,3,1,0,1,611
348,NY,1,1,12,d,2.0,61,58,1,3.0,1.0,1,1,3,3,1,0,1,594
349,FL,2,1,11,f,2.0,62,54,1,4.0,1.0,1,0,3,3,0,2,3,626
350,FL,2,1,11,f,2.0,62,54,1,4.0,1.0,1,0,4,3,0,2,3,641
351,FL,2,1,11,f,2.0,62,54,1,4.0,1.0,1,0,4,3,0,2,3,635
352,FL,2,1,11,f,2.0,62,54,1,4.0,1.0,1,0,4,3,0,2,3,635
353,FL,2,1,11,f,2.0,62,54,1,4.0,1.0,1,0,4,3,0,2,3,635
354,FL,2,1,12,e,4.0,66,37,0,4.0,1.0,1,1,3,3,1,2,3,655
355,FL,2,1,12,e,4.0,66,37,0,4.0,1.0,1,1,3,3,1,2,3,669
356,FL,2,1,12,e,4.0,66,37,0,4.0,1.0,1,1,3,3,1,2,3,669
357,PA,1,0,7,g,4.0,36,36,0,3.0,7.0,2,0,3,3,1,2,3,613
358,PA,1,0,7,g,4.0,36,36,0,3.0,7.0,2,0,3,3,1,2,3,604
359,NE,2,1,10,f,2.0,75,75,1,2.0,9.0,1,1,2,2,0,0,4,591
360,NE,2,1,10,f,2.0,75,75,1,2.0,9.0,1,1,2,2,0,0,4,591
361,WA,2,0,10,e,0.0,45,16,0,2.0,1.0,0,0,1,1,0,0,4,656
362,WA,2,0,10,e,0.0,45,16,0,2.0,1.0,0,0,1,1,0,0,3,656
363,WA,2,0,10,e,0.0,45,16,0,2.0,1.0,1,1,2,2,0,1,3,709
364,WA,2,0,10,e,0.0,45,16,0,2.0,1.0,0,1,2,2,0,1,3,685
365,FL,1,0,3,g,3.0,27,27,0,3.0,3.0,1,1,2,3,1,2,3,699
366,FL,1,0,3,g,3.0,27,27,0,3.0,12.0,1,1,2,3,1,2,3,680
367,PA,1,0,34,c,0.0,52,52,0,4.0,15.0,2,1,3,3,1,1,3,632
368,PA,1,0,34,c,0.0,52,52,0,4.0,15.0,1,0,1,2,0,1,2,594
369,OH,1,0,1,e,0.0,22,22,0,0.0,0.0,1,0,1,2,0,2,2,778
370,OH,1,0,1,e,0.0,22,22,0,0.0,0.0,1,0,1,2,0,2,2,778
371,WA,2,1,18,e,2.0,73,71,1,2.0,3.0,0,0,1,2,0,0,4,570
372,WA,2,1,18,e,2.0,73,71,1,2.0,3.0,0,0,2,2,0,0,2,563
373,WA,2,1,18,e,2.0,73,71,1,2.0,3.0,1,0,2,2,0,1,2,585
374,PA,1,1,2,g,4.0,46,46,0,1.0,1.0,0,0,1,1,0,0,2,666
375,PA,1,1,2,g,4.0,46,46,0,1.0,1.0,0,0,1,1,0,0,2,666
376,NY,1,1,1,g,0.0,23,23,0,0.0,0.0,1,0,3,3,0,0,2,656
377,NY,1,1,1,g,3.0,23,23,0,0.0,0.0,1,1,3,3,1,0,2,701
378,NY,1,1,1,g,3.0,23,23,0,3.0,2.0,1,1,3,3,1,0,2,714
379,TN,1,1,16,g,3.0,48,48,0,3.0,14.0,1,1,1,2,1,1,1,599
380,TN,1,1,16,g,3.0,48,48,0,3.0,14.0,1,1,3,2,1,1,1,618
381,TN,1,1,16,g,3.0,48,48,0,3.0,14.0,1,1,3,2,1,1,1,618
382,TN,1,1,16,g,3.0,48,48,0,3.0,14.0,1,1,3,2,1,1,4,639
383,TN,1,1,16,g,3.0,48,48,0,3.0,14.0,1,1,3,2,1,1,4,639
384,WA,1,0,9,f,3.0,31,31,0,2.0,3.0,1,1,2,2,1,1,2,627
385,WA,1,0,9,f,3.0,31,31,0,2.0,3.0,1,1,2,2,1,1,2,632
386,IN,1,0,15,e,4.0,56,56,0,0.0,0.0,0,0,2,2,0,0,2,576
387,IN,1,0,15,e,4.0,56,56,0,0.0,0.0,0,0,2,2,0,0,2,576
388,CO,1,0,4,e,0.0,32,32,0,3.0,3.0,1,0,3,3,1,0,3,616
389,CO,1,0,4,e,0.0,32,32,0,3.0,3.0,1,1,3,3,1,2,3,656
390,CO,1,0,4,e,0.0,32,32,0,3.0,3.0,1,1,3,3,1,2,3,656
391,CO,1,0,4,e,0.0,32,32,0,3.0,3.0,1,1,3,3,1,2,3,656
392,CO,1,0,4,e,0.0,32,32,0,3.0,3.0,1,1,3,3,1,2,3,656
393,CT,1,1,6,f,3.0,42,42,0,3.0,15.0,2,0,3,3,0,0,4,625
394,CT,1,1,6,f,3.0,42,42,0,3.0,15.0,2,0,3,3,0,0,4,625
395,ID,1,1,12,d,3.0,41,20,0,4.0,5.0,0,1,4,3,0,0,4,590
396,ID,1,1,12,d,3.0,41,20,0,4.0,5.0,0,1,4,3,0,0,4,592
397,ID,1,1,12,d,3.0,41,20,0,4.0,5.0,0,1,4,3,0,0,4,592
398,ID,1,1,12,d,3.0,41,20,0,4.0,5.0,0,1,4,3,0,0,4,606
399,NV,1,0,11,c,3.0,58,58,0,2.0,8.0,1,1,1,2,1,2,1,604
400,NV,1,0,11,c,3.0,58,58,0,2.0,8.0,0,0,1,2,0,0,1,590
401,NV,1,0,11,c,3.0,58,58,0,2.0,8.0,0,0,1,2,0,0,1,609
402,NV,1,0,11,c,3.0,58,58,0,2.0,8.0,0,0,1,2,0,0,1,578
403,CT,1,0,13,d,2.0,72,72,0,1.0,3.0,1,0,3,3,1,0,4,653
404,CT,1,0,13,d,2.0,72,72,0,1.0,3.0,0,0,1,2,0,0,4,609
405,CT,1,0,13,d,2.0,72,72,0,1.0,3.0,0,0,1,2,0,0,1,595
406,PA,1,1,15,f,0.0,52,52,0,3.0,5.0,1,1,3,2,1,2,2,639
407,PA,1,1,15,f,0.0,52,52,0,3.0,5.0,1,1,3,2,1,2,4,668
408,PA,1,1,15,f,0.0,52,52,0,3.0,5.0,1,1,3,2,1,2,4,668
409,PA,1,1,15,f,0.0,52,52,0,3.0,5.0,1,1,3,2,1,2,2,657
410,MS,2,0,5,h,0.0,28,25,1,2.0,6.0,0,0,1,1,0,0,4,595
411,MS,2,0,5,h,0.0,28,25,1,2.0,6.0,1,1,2,2,1,2,4,711
412,MS,2,0,5,h,0.0,28,25,1,2.0,6.0,1,1,2,2,1,2,3,705
413,MS,2,0,5,h,0.0,28,25,1,2.0,6.0,1,1,2,2,1,2,3,706
414,UT,1,1,9,e,3.0,29,29,0,1.0,6.0,2,1,2,3,0,1,3,590
415,UT,1,1,9,e,3.0,29,29,0,1.0,6.0,2,1,3,3,0,1,3,601
416,UT,1,1,9,e,3.0,29,29,0,1.0,6.0,2,1,3,3,0,1,3,601
417,UT,1,1,9,e,3.0,29,29,0,1.0,6.0,2,0,3,3,0,1,3,599
418,UT,1,1,9,e,3.0,29,29,0,1.0,6.0,2,0,3,3,0,1,1,592
419,MD,1,0,10,e,4.0,46,46,0,2.0,0.0,1,0,3,3,1,2,4,699
420,MD,1,0,10,e,4.0,46,46,0,2.0,0.0,1,1,2,2,1,1,2,687
421,GA,1,0,14,f,4.0,27,27,0,4.0,3.0,1,1,2,2,1,1,1,608
422,GA,1,0,14,f,4.0,27,27,0,4.0,3.0,1,1,2,2,1,1,1,608
423,GA,1,0,14,f,4.0,27,27,0,4.0,3.0,1,1,2,2,1,1,1,608
424,GA,1,0,14,f,4.0,27,27,0,4.0,3.0,1,1,2,2,1,1,1,608
425,GA,1,0,14,f,4.0,27,27,0,4.0,3.0,1,1,2,2,1,1,1,619
426,GA,1,0,14,f,4.0,27,27,0,4.0,3.0,1,1,2,2,1,1,1,619
427,IN,1,0,3,e,2.0,21,21,0,0.0,0.0,1,1,2,2,1,2,1,689
428,IN,1,0,3,e,2.0,21,21,0,0.0,0.0,1,1,1,2,1,2,1,709
429,NY,2,0,11,f,2.0,25,23,1,3.0,5.0,1,0,3,3,0,0,2,625
430,NY,2,0,11,f,2.0,25,23,1,3.0,5.0,1,0,3,3,0,0,2,625
431,OH,1,0,14,e,0.0,20,20,0,3.0,5.0,1,0,3,3,0,2,3,641
432,OH,1,0,14,e,0.0,20,20,0,3.0,5.0,0,0,3,3,0,0,3,608
433,OH,1,0,14,e,0.0,20,20,0,3.0,5.0,0,0,3,3,0,0,3,612
434,KY,1,0,16,f,0.0,41,41,0,3.0,5.0,1,0,1,3,1,2,1,645
435,KY,1,0,16,f,0.0,41,41,0,3.0,5.0,0,0,3,3,1,2,2,662
436,KY,1,0,16,f,0.0,41,41,0,3.0,5.0,0,0,3,3,1,2,2,674
437,KY,1,0,16,f,0.0,41,41,0,3.0,5.0,0,0,3,3,0,2,2,672
438,MD,1,1,7,f,2.0,36,36,0,2.0,7.0,1,1,1,1,1,2,1,641
439,MD,1,1,7,f,2.0,36,36,0,2.0,7.0,1,0,2,2,0,2,1,640
440,MD,1,1,7,f,2.0,36,36,0,2.0,7.0,1,0,2,2,0,2,1,632
441,MD,1,1,7,f,2.0,36,36,0,2.0,7.0,1,0,2,2,0,2,1,632
442,NY,2,1,15,e,0.0,42,36,1,0.0,0.0,0,0,4,3,0,0,2,646
443,NY,2,1,15,e,2.0,42,36,1,0.0,0.0,0,0,4,3,0,0,4,656
444,NY,2,1,15,e,2.0,42,36,1,0.0,0.0,0,0,4,3,0,0,4,656
445,MD,1,0,14,f,4.0,37,37,0,2.0,2.0,1,1,1,1,1,2,2,672
446,MD,1,0,14,f,4.0,37,37,0,2.0,2.0,1,1,1,1,1,2,2,672
447,AL,2,1,6,h,0.0,75,72,1,1.0,15.0,1,0,2,3,0,1,1,639
448,AL,2,1,6,h,0.0,75,72,1,1.0,15.0,1,0,2,2,0,1,1,640
449,AL,2,0,6,h,0.0,75,72,1,1.0,15.0,1,0,2,2,0,1,1,642
450,AL,2,0,6,h,0.0,75,72,1,1.0,15.0,1,0,2,2,0,1,1,642
451,AL,2,0,6,h,0.0,75,72,1,1.0,15.0,1,0,2,2,0,1,2,638
452,AL,2,0,6,h,0.0,75,72,1,1.0,15.0,1,0,2,2,0,1,1,642
453,AL,2,0,6,h,0.0,75,72,1,1.0,15.0,1,0,2,2,0,1,1,642
454,FL,1,1,3,f,4.0,45,45,0,1.0,0.0,0,0,3,3,0,0,4,705
455,FL,1,1,3,f,4.0,45,45,0,1.0,8.0,0,0,3,3,0,0,4,656
456,FL,1,1,3,f,4.0,45,45,0,1.0,8.0,2,0,1,3,1,2,3,678
457,FL,1,1,3,f,4.0,45,45,0,1.0,8.0,2,0,1,3,1,2,3,678
458,NY,1,1,12,e,1.0,59,59,0,3.0,15.0,1,0,3,3,1,0,2,583
459,NY,1,1,12,e,1.0,59,59,0,3.0,15.0,1,1,3,3,1,0,2,597
460,NY,1,0,1,g,0.0,58,58,0,1.0,15.0,1,1,1,2,1,1,2,634
461,NY,1,0,1,g,2.0,58,58,0,1.0,15.0,1,1,3,3,1,1,2,685
462,OR,1,1,11,e,3.0,75,75,0,3.0,1.0,1,1,3,3,1,1,2,617
463,OR,1,1,11,e,3.0,75,75,0,3.0,1.0,1,0,3,3,0,1,2,611
464,OR,1,1,11,e,3.0,75,75,0,3.0,1.0,1,0,3,3,0,1,2,611
465,OR,1,1,11,e,3.0,75,75,0,3.0,1.0,1,0,3,3,0,1,2,620
466,OR,1,1,11,e,3.0,75,75,0,3.0,1.0,1,0,3,3,0,1,2,620
467,OR,1,1,11,e,3.0,75,75,0,3.0,1.0,1,0,3,3,0,1,2,597
468,CO,2,1,12,g,0.0,38,38,1,4.0,13.0,1,0,3,3,0,2,1,604
469,CO,2,1,12,g,0.0,38,38,1,4.0,13.0,1,0,3,3,0,2,1,604
470,CO,2,1,12,g,0.0,38,38,1,4.0,13.0,1,0,4,3,0,1,1,623
471,CO,2,1,12,g,0.0,38,38,1,4.0,13.0,1,0,4,3,0,1,1,632
472,CO,2,1,12,g,0.0,38,38,1,4.0,13.0,1,1,4,3,0,1,1,633
473,DE,1,1,1,g,1.0,75,75,0,4.0,6.0,1,0,3,3,0,1,2,634
474,DE,1,1,1,g,1.0,75,75,0,4.0,6.0,2,0,4,3,0,1,2,634
475,DE,1,1,1,g,1.0,75,75,0,4.0,6.0,2,0,4,3,0,1,2,634
476,FL,2,0,5,f,1.0,48,39,0,3.0,2.0,1,1,3,3,0,1,4,588
477,FL,2,0,5,f,1.0,48,39,0,3.0,2.0,1,1,3,3,0,1,4,608
478,FL,2,0,5,f,1.0,48,39,0,3.0,2.0,1,1,3,3,0,1,4,608
479,FL,2,0,5,f,1.0,48,39,0,3.0,2.0,1,1,3,3,0,1,4,608
480,AR,1,0,0,d,0.0,19,19,0,1.0,2.0,2,1,2,3,1,1,1,749
481,AR,1,0,0,d,0.0,19,19,0,1.0,2.0,1,1,1,3,1,2,1,758
482,AR,1,0,0,d,0.0,19,19,0,1.0,2.0,1,1,1,3,1,2,1,737
483,AR,1,0,0,d,0.0,19,19,0,1.0,2.0,2,1,1,2,0,2,1,720
484,AR,1,0,0,d,0.0,19,19,0,1.0,2.0,2,1,1,2,0,2,1,721
485,FL,2,0,13,e,3.0,37,18,0,1.0,3.0,1,1,3,3,1,2,4,709
486,FL,2,0,13,e,3.0,37,18,0,1.0,3.0,1,1,1,3,1,2,3,681
487,NY,1,0,0,f,3.0,46,44,1,3.0,7.0,1,0,2,2,0,0,2,718
488,NY,1,0,0,f,3.0,46,44,1,3.0,7.0,1,0,2,2,0,0,2,718
489,FL,1,0,6,d,3.0,25,25,0,2.0,5.0,1,0,1,1,1,1,3,662
490,FL,1,0,6,d,3.0,25,25,0,2.0,5.0,1,0,3,3,1,1,3,675
491,ME,1,1,5,f,4.0,52,52,0,1.0,4.0,1,1,3,3,1,1,4,600
492,ME,1,1,5,f,4.0,52,52,0,1.0,4.0,1,1,3,3,1,1,1,572
493,ME,1,1,5,f,4.0,52,52,0,1.0,4.0,1,1,3,3,1,1,1,580
494,ME,1,1,5,f,4.0,52,52,0,1.0,4.0,1,1,3,3,1,1,1,572
495,OH,1,1,4,f,3.0,61,61,0,3.0,6.0,0,0,3,3,0,0,3,523
496,OH,1,1,4,f,3.0,61,61,0,3.0,6.0,0,0,3,3,0,0,3,521
497,OH,1,1,4,f,3.0,61,61,0,3.0,6.0,0,0,3,3,0,2,3,546
498,OH,1,1,4,f,3.0,61,61,0,3.0,6.0,0,0,3,3,0,0,3,518
499,OH,1,1,4,f,3.0,61,61,0,3.0,6.0,0,0,3,3,0,0,3,515
500,OH,1,1,4,f,3.0,61,61,0,3.0,6.0,0,0,3,3,0,0,3,515
501,OH,1,1,4,f,3.0,61,61,0,3.0,6.0,0,0,3,3,0,0,3,518
502,OH,1,1,4,f,3.0,61,61,0,3.0,11.0,0,0,3,3,0,0,3,518
503,FL,1,0,2,e,1.0,33,33,0,1.0,5.0,1,0,1,2,0,2,3,615
504,FL,1,0,2,e,1.0,33,33,0,1.0,5.0,1,0,1,2,0,2,3,620
505,FL,1,0,2,e,1.0,33,33,0,1.0,5.0,1,0,1,2,0,2,3,620
506,FL,1,0,2,e,1.0,33,33,0,1.0,5.0,1,0,1,2,1,2,3,635
507,FL,1,0,2,e,1.0,33,33,0,1.0,5.0,1,0,1,2,1,2,3,639
508,PA,1,1,12,c,4.0,60,48,1,3.0,5.0,1,0,2,3,0,1,2,605
509,PA,1,1,12,c,4.0,60,48,1,3.0,5.0,1,0,2,3,0,1,2,594
510,PA,1,1,12,c,4.0,60,48,1,3.0,5.0,1,0,3,3,1,1,2,592
511,PA,1,1,12,c,4.0,60,48,1,3.0,5.0,1,0,3,3,1,1,2,598
512,MD,1,1,7,f,4.0,42,42,0,2.0,1.0,2,1,2,2,1,3,2,671
513,MD,1,1,7,f,4.0,42,42,0,2.0,1.0,2,1,2,2,1,3,3,681
514,OH,2,1,16,e,4.0,64,38,0,1.0,7.0,2,0,3,3,0,3,3,621
515,OH,2,1,16,e,4.0,64,38,0,1.0,7.0,1,1,1,1,1,1,3,619
516,OH,2,1,16,e,4.0,64,38,0,1.0,7.0,1,1,1,1,1,1,3,635
517,OH,2,1,16,e,4.0,64,38,0,1.0,7.0,1,1,1,1,1,1,3,633
518,OH,2,1,16,e,4.0,64,38,0,1.0,7.0,1,1,1,1,1,1,3,633
519,OR,1,0,26,d,0.0,46,46,0,3.0,5.0,0,0,3,3,0,0,4,562
520,OR,1,0,26,d,0.0,46,46,0,3.0,5.0,0,0,3,3,0,0,3,588
521,OR,1,0,26,d,0.0,46,46,0,3.0,5.0,0,0,3,3,0,0,3,588
522,OR,1,0,26,d,0.0,46,46,0,3.0,5.0,0,0,3,3,0,0,2,579
523,OK,1,0,5,g,0.0,24,24,0,2.0,2.0,0,0,1,2,0,0,2,556
524,OK,1,0,5,g,0.0,24,24,0,2.0,2.0,2,0,2,2,0,3,2,659
525,OK,1,0,5,g,0.0,24,24,0,2.0,2.0,2,0,2,2,0,3,2,672
526,OK,1,0,5,g,0.0,24,24,0,2.0,2.0,2,0,2,2,0,3,2,663
527,FL,2,1,4,f,1.0,75,75,1,3.0,5.0,2,0,3,3,0,2,3,561
528,FL,2,1,4,f,1.0,75,75,1,3.0,5.0,1,0,3,3,1,1,3,591
529,FL,2,1,4,f,1.0,75,75,1,3.0,5.0,1,0,3,3,1,1,3,591
530,FL,2,1,4,f,1.0,75,75,1,3.0,5.0,1,0,3,3,1,1,3,591
531,FL,2,1,4,f,1.0,75,75,1,3.0,5.0,1,0,3,3,1,1,3,591
532,FL,2,1,4,f,1.0,75,75,1,3.0,5.0,1,0,3,3,1,1,3,591
533,FL,2,1,4,f,1.0,75,75,1,3.0,5.0,1,0,3,3,1,1,3,594
534,GA,1,0,14,g,0.0,22,22,0,0.0,0.0,1,1,2,2,1,2,2,723
535,GA,1,0,14,g,0.0,22,22,0,0.0,0.0,0,0,2,2,0,0,2,600
536,GA,1,0,14,g,0.0,22,22,0,1.0,3.0,0,0,2,2,0,0,2,619
537,GA,1,0,14,g,0.0,22,22,0,1.0,3.0,0,0,2,2,0,0,2,626
538,GA,1,0,14,g,0.0,22,22,0,1.0,3.0,0,0,2,2,0,0,2,620
539,GA,1,0,14,g,0.0,22,22,0,1.0,3.0,0,0,2,2,0,0,2,622
540,KS,2,1,4,d,0.0,47,16,0,3.0,7.0,0,0,1,1,0,0,4,628
541,KS,2,1,4,d,0.0,47,16,0,3.0,7.0,1,0,3,3,0,2,2,682
542,MS,1,1,10,e,0.0,28,28,0,0.0,0.0,0,0,1,1,0,0,2,598
543,MS,1,1,10,e,0.0,28,28,0,0.0,0.0,1,1,1,1,1,2,2,729
544,IN,2,1,12,g,1.0,75,75,1,3.0,15.0,1,0,3,3,0,2,4,606
545,IN,2,1,12,g,1.0,75,75,1,3.0,15.0,1,0,3,3,0,2,3,619
546,IN,2,1,12,g,1.0,75,75,1,3.0,15.0,1,0,3,3,0,2,3,638
547,AR,1,0,1,d,0.0,33,33,0,3.0,5.0,1,1,1,1,1,2,2,632
548,AR,1,0,1,d,0.0,33,33,0,3.0,5.0,1,0,1,1,0,1,2,633
549,AR,1,0,1,d,0.0,33,33,0,3.0,5.0,1,0,1,1,0,1,2,633
550,FL,2,1,3,f,1.0,47,47,1,3.0,15.0,2,0,1,1,0,3,3,592
551,FL,2,1,3,f,1.0,47,47,1,3.0,15.0,1,1,3,3,0,1,3,642
552,FL,2,1,3,f,1.0,47,47,1,3.0,15.0,1,1,3,3,0,1,3,655
553,FL,2,1,3,f,1.0,47,47,1,3.0,15.0,1,1,3,3,0,1,3,655
554,FL,2,0,3,f,1.0,47,47,1,3.0,15.0,1,1,3,3,0,1,3,669
555,FL,2,0,3,f,1.0,47,47,1,3.0,15.0,1,1,3,3,0,1,3,669
556,AL,1,1,9,e,0.0,34,34,0,2.0,6.0,0,0,2,2,0,0,4,566
557,AL,1,1,9,e,0.0,34,34,0,2.0,6.0,1,1,2,2,1,2,2,625
558,AL,1,1,9,e,0.0,34,34,0,2.0,6.0,1,1,2,2,1,2,1,631
559,AL,1,1,9,e,0.0,34,34,0,2.0,6.0,1,1,2,2,1,2,1,631
560,NH,2,1,3,d,0.0,52,20,1,3.0,3.0,1,0,3,2,1,2,1,630
561,NH,2,1,3,d,0.0,52,20,1,3.0,3.0,1,0,3,3,1,1,3,647
562,FL,2,0,12,d,2.0,49,41,1,1.0,1.0,0,0,2,1,0,0,2,574
563,FL,2,0,12,d,2.0,49,41,1,1.0,1.0,0,0,2,1,0,0,4,577
564,AL,1,1,11,e,0.0,33,33,0,1.0,7.0,0,1,1,2,0,0,4,628
565,AL,1,1,11,e,0.0,33,33,0,1.0,7.0,0,1,1,2,0,0,1,619
566,AL,1,1,11,e,0.0,33,33,0,1.0,7.0,0,0,1,2,0,0,1,599
567,AL,1,1,11,e,0.0,33,33,0,1.0,7.0,0,0,1,2,0,0,1,599
568,AL,1,1,11,e,0.0,33,33,0,1.0,7.0,0,0,1,2,0,0,1,599
569,FL,1,0,15,d,2.0,27,27,0,3.0,12.0,1,0,2,3,0,2,3,654
570,FL,1,0,15,d,2.0,27,27,0,3.0,12.0,1,0,2,3,0,2,3,654
571,FL,1,0,15,d,2.0,27,27,0,3.0,12.0,0,0,1,3,0,2,3,632
572,FL,1,0,15,d,2.0,27,27,0,3.0,12.0,0,0,2,3,0,0,3,649
573,FL,1,0,15,d,2.0,27,27,0,3.0,12.0,0,0,2,3,0,0,3,649
574,FL,1,0,15,d,2.0,27,27,0,3.0,12.0,0,0,2,3,0,1,3,654
575,TN,2,0,8,e,0.0,27,27,1,3.0,13.0,1,1,1,1,1,2,2,602
576,TN,2,0,8,e,0.0,27,27,1,3.0,13.0,1,1,1,1,1,2,2,598
577,TN,2,0,8,e,0.0,27,27,1,3.0,13.0,1,1,1,1,1,2,2,605
578,TN,2,0,8,e,0.0,27,27,1,3.0,13.0,1,1,1,1,0,2,2,599
579,TN,2,0,8,e,0.0,27,27,1,3.0,13.0,1,1,1,1,0,2,1,595
580,NV,1,0,1,f,0.0,23,23,0,3.0,4.0,1,0,3,3,0,2,2,668
581,NV,1,0,1,f,0.0,23,23,0,3.0,4.0,1,1,3,3,1,2,2,698
582,NV,1,0,1,f,0.0,23,23,0,3.0,4.0,1,1,3,3,1,2,2,707
583,NV,1,0,1,f,0.0,23,23,0,3.0,4.0,1,1,2,3,1,2,2,697
584,NV,1,0,1,f,0.0,23,23,0,3.0,4.0,1,1,2,3,1,2,2,697
585,NV,1,0,1,f,0.0,23,23,0,3.0,4.0,1,1,2,3,1,2,2,693
586,OH,1,1,19,e,0.0,62,62,0,2.0,15.0,0,0,2,2,0,0,3,586
587,OH,1,1,19,e,0.0,62,62,0,2.0,15.0,0,0,2,2,0,0,3,588
588,OH,1,1,19,e,0.0,62,62,0,2.0,15.0,0,0,2,2,0,0,3,599
589,NY,1,0,1,f,2.0,47,47,0,1.0,3.0,2,1,1,3,1,0,3,714
